SSN Prefix,Years Issued
453-92-####,1966-unknown
453-93-####,1988-unknown
453-94-####,1967-unknown
453-95-####,1988-unknown
453-96-####,1968-unknown
453-97-####,1988-unknown
453-98-####,1968-unknown
453-99-####,1988-unknown
454-01-####,1936-1950
454-02-####,1969-unknown
454-03-####,1936-1950
454-04-####,1969-unknown
454-05-####,1936-1950
454-06-####,1970-unknown
454-07-####,1936-1950
454-08-####,1971-unknown
454-09-####,1936-1950
454-10-####,1936-1950
454-11-####,1971-unknown
454-12-####,1936-1950
454-13-####,1971-unknown
454-14-####,1936-1950
454-15-####,1972-unknown
454-16-####,1936-1950
454-17-####,1973-unknown
454-18-####,1936-1950
454-19-####,1973-unknown
454-20-####,1936-1950
454-21-####,1973-unknown
454-22-####,1936-1950
454-23-####,1973-unknown
454-24-####,1936-1950
454-25-####,1974-unknown
454-26-####,1936-1950
454-27-####,1974-unknown
454-28-####,1936-1950
454-29-####,1974-unknown
454-30-####,1936-1950
454-31-####,1975-unknown
454-32-####,1936-1950
454-33-####,1975-unknown
454-34-####,1936-1950
454-35-####,1976-unknown
454-36-####,1936-1950
454-37-####,1976-unknown
454-38-####,1936-1950
454-39-####,1976-unknown
454-40-####,1936-1950
454-41-####,1977-unknown
454-42-####,1936-1950
454-43-####,1978-unknown
454-44-####,1936-1950
454-45-####,1979-unknown
454-46-####,1936-1950
454-47-####,1979-unknown
454-48-####,1936-1950
454-49-####,1980-unknown
454-50-####,1936-1950
454-51-####,1980-unknown
454-52-####,1951-unknown
454-53-####,1981-unknown
454-54-####,1952-unknown
454-55-####,1981-unknown
454-56-####,1952-1953
454-57-####,1982-unknown
454-58-####,1954-unknown
454-59-####,1983-unknown
454-60-####,1955-unknown
454-61-####,1983-unknown
454-62-####,1955-unknown
454-63-####,1983-unknown
454-64-####,1956-unknown
454-65-####,1983-unknown
454-66-####,1957-unknown
454-67-####,1984-unknown
454-68-####,1958-unknown
454-69-####,1984-unknown
454-70-####,1959-unknown
454-71-####,1985-unknown
454-72-####,1960-1961
454-73-####,1985-unknown
454-74-####,1962-unknown
454-75-####,1986-unknown
454-76-####,1962-unknown
454-77-####,1986-unknown
454-78-####,1963-unknown
454-79-####,1986-unknown
454-80-####,1963-unknown
454-81-####,1987-unknown
454-82-####,1964-unknown
454-83-####,1987-unknown
454-84-####,1965-unknown
454-85-####,1987-unknown
454-86-####,1965-unknown
454-87-####,1987-unknown
454-88-####,1965-unknown
454-89-####,1987-unknown
454-90-####,1966-unknown
454-91-####,1987-unknown
454-92-####,1966-unknown
454-93-####,1988-unknown
454-94-####,1967-unknown
454-95-####,1988-unknown
