SSN Prefix,Years Issued
275-78-####,1981-1982
275-80-####,1983-unknown
275-82-####,1984-unknown
275-84-####,1985-1986
275-86-####,1987-unknown
275-88-####,1988-unknown
275-90-####,1989-1992
275-92-####,1989-1992
275-94-####,1989-1992
275-96-####,1993-unknown
275-98-####,1995-unknown
276-01-####,1936-1950
276-02-####,1997-1998
276-03-####,1936-1950
276-04-####,1999-unknown
276-05-####,1936-1950
276-06-####,2001-2003
276-07-####,1936-1950
276-08-####,2003-2005
276-09-####,1936-1950
276-10-####,1936-1950
276-11-####,2005-2007
276-12-####,1936-1950
276-13-####,2007-2009
276-14-####,1936-1950
276-15-####,2009-2011
276-16-####,1936-1950
276-17-####,2011-unknown
276-18-####,1936-1950
276-20-####,1936-1950
276-22-####,1936-1950
276-24-####,1936-1950
276-26-####,1936-1950
276-28-####,1936-1950
276-30-####,1951-unknown
276-32-####,1952-1953
276-34-####,1954-1955
276-36-####,1956-1958
276-38-####,1959-1960
276-40-####,1961-1962
276-42-####,1963-unknown
276-44-####,1963-unknown
276-46-####,1964-unknown
276-48-####,1965-unknown
276-50-####,1966-unknown
276-52-####,1967-1968
276-54-####,1969-unknown
276-56-####,1970-unknown
276-58-####,1971-unknown
276-60-####,1972-unknown
276-62-####,1973-unknown
276-64-####,1973-unknown
276-66-####,1974-unknown
276-68-####,1975-unknown
276-70-####,1976-unknown
276-72-####,1977-unknown
276-74-####,1978-1979
276-76-####,1980-unknown
276-78-####,1981-1982
276-80-####,1983-unknown
276-82-####,1984-1985
276-84-####,1986-unknown
276-86-####,1987-unknown
276-88-####,1988-unknown
276-90-####,1989-1992
276-92-####,1989-1992
276-94-####,1989-1992
276-96-####,1993-unknown
276-98-####,1995-unknown
277-01-####,1936-1950
277-02-####,1997-1998
277-03-####,1936-1950
277-04-####,1999-unknown
277-05-####,1936-1950
277-06-####,2001-2003
277-07-####,1936-1950
277-08-####,2003-2005
277-09-####,1936-1950
277-10-####,1936-1950
277-11-####,2005-2007
277-12-####,1936-1950
277-13-####,2007-2009
277-14-####,1936-1950
277-15-####,2009-2011
277-16-####,1936-1950
277-17-####,2011-unknown
277-18-####,1936-1950
277-20-####,1936-1950
277-22-####,1936-1950
277-24-####,1936-1950
277-26-####,1936-1950
277-28-####,1936-1950
277-30-####,1951-unknown
277-32-####,1952-1954
277-34-####,1955-unknown
277-36-####,1956-1958
277-38-####,1959-1960
277-40-####,1961-1962
277-42-####,1963-unknown
277-44-####,1963-unknown
277-46-####,1964-unknown
277-48-####,1965-unknown
277-50-####,1966-unknown
277-52-####,1967-1968
277-54-####,1969-unknown
277-56-####,1970-unknown
277-58-####,1971-unknown
277-60-####,1972-unknown
277-62-####,1973-unknown
277-64-####,1973-unknown
277-66-####,1974-unknown
277-68-####,1975-unknown
277-70-####,1976-unknown
277-72-####,1977-unknown
277-74-####,1978-1979
277-76-####,1980-unknown
277-78-####,1981-1982
277-80-####,1983-unknown
277-82-####,1984-1985
277-84-####,1986-unknown
277-86-####,1987-unknown
277-88-####,1988-unknown
277-90-####,1989-1992
277-92-####,1989-1992
277-94-####,1989-1992
277-96-####,1993-unknown
277-98-####,1995-unknown
278-01-####,1936-1950
278-02-####,1997-1998
278-03-####,1936-1950
278-04-####,1999-unknown
278-05-####,1936-1950
278-06-####,2001-unknown
278-07-####,1936-1950
278-08-####,2003-2005
278-09-####,1936-1950
278-10-####,1936-1950
278-11-####,2005-2007
278-12-####,1936-1950
278-13-####,2007-2009
278-14-####,1936-1950
278-15-####,2009-2011
278-16-####,1936-1950
278-17-####,2011-unknown
278-18-####,1936-1950
278-20-####,1936-1950
278-22-####,1936-1950
