SSN Prefix,Years Issued
538-14-####,1936-1950
538-15-####,1989-1992
538-16-####,1936-1950
538-17-####,1989-1992
538-18-####,1936-1950
538-19-####,1989-1992
538-20-####,1936-1950
538-21-####,1989-1992
538-22-####,1936-1950
538-23-####,1989-1992
538-24-####,1936-1950
538-25-####,1989-1992
538-26-####,1936-1950
538-27-####,1993-unknown
538-28-####,1936-1950
538-29-####,1994-unknown
538-30-####,1951-1952
538-31-####,1994-unknown
538-32-####,1953-unknown
538-33-####,1995-unknown
538-34-####,1954-unknown
538-35-####,1996-unknown
538-36-####,1955-1956
538-37-####,1997-1998
538-38-####,1957-1958
538-39-####,1998-unknown
538-40-####,1959-1960
538-41-####,1999-unknown
538-42-####,1961-unknown
538-43-####,1999-2000
538-44-####,1962-unknown
538-45-####,2000-2001
538-46-####,1963-unknown
538-47-####,2001-unknown
538-48-####,1964-unknown
538-49-####,2002-unknown
538-50-####,1965-unknown
538-51-####,2003-2004
538-52-####,1966-unknown
538-53-####,2004-2005
538-54-####,1967-unknown
538-55-####,2005-unknown
538-56-####,1968-unknown
538-57-####,2005-2006
538-58-####,1969-unknown
538-59-####,2006-2007
538-60-####,1970-unknown
538-61-####,2007-2008
538-62-####,1971-unknown
538-63-####,2008-2009
538-64-####,1972-unknown
538-65-####,2009-unknown
538-66-####,1973-unknown
538-67-####,2009-2010
538-68-####,1973-unknown
538-69-####,2010-2011
538-70-####,1974-unknown
538-71-####,2011-unknown
538-72-####,1975-unknown
538-74-####,1976-unknown
538-76-####,1976-unknown
538-78-####,1977-unknown
538-80-####,1978-unknown
538-82-####,1979-unknown
538-84-####,1980-unknown
538-86-####,1980-unknown
538-88-####,1981-unknown
538-90-####,1982-unknown
538-92-####,1983-unknown
538-94-####,1984-unknown
538-96-####,1985-unknown
538-98-####,1986-unknown
539-01-####,1936-1950
539-02-####,1987-unknown
539-03-####,1936-1950
539-04-####,1987-unknown
539-05-####,1936-1950
539-06-####,1987-unknown
539-07-####,1936-1950
539-08-####,1988-unknown
539-09-####,1936-1950
539-10-####,1936-1950
539-11-####,1988-unknown
539-12-####,1936-1950
539-13-####,1989-1992
539-14-####,1936-1950
539-15-####,1989-1992
539-16-####,1936-1950
539-17-####,1989-1992
539-18-####,1936-1950
539-19-####,1989-1992
539-20-####,1936-1950
539-21-####,1989-1992
539-22-####,1936-1950
539-23-####,1989-1992
539-24-####,1936-1950
539-25-####,1989-1992
539-26-####,1936-1950
539-27-####,1993-unknown
539-28-####,1936-1950
539-29-####,1994-unknown
539-30-####,1951-unknown
539-31-####,1995-unknown
539-32-####,1952-1954
539-33-####,1995-unknown
539-34-####,1955-unknown
539-35-####,1996-unknown
539-36-####,1956-1957
539-37-####,1997-1998
539-38-####,1958-unknown
539-39-####,1998-unknown
539-40-####,1959-1960
539-41-####,1999-unknown
539-42-####,1961-1962
539-43-####,2000-unknown
539-44-####,1963-unknown
539-45-####,2000-2001
539-46-####,1963-unknown
539-47-####,2001-unknown
539-48-####,1964-unknown
539-49-####,2002-unknown
539-50-####,1965-unknown
539-51-####,2003-2004
539-52-####,1966-unknown
539-53-####,2004-2005
539-54-####,1967-unknown
539-55-####,2005-unknown
539-56-####,1968-unknown
539-57-####,2005-2006
539-58-####,1969-unknown
539-59-####,2006-2007
539-60-####,1970-unknown
539-61-####,2007-2008
539-62-####,1971-unknown
539-63-####,2008-2009
539-64-####,1972-unknown
539-65-####,2009-unknown
539-66-####,1973-unknown
539-67-####,2009-2010
539-68-####,1973-unknown
539-69-####,2010-2011
539-70-####,1974-unknown
539-71-####,2011-unknown
539-72-####,1975-unknown
539-74-####,1976-unknown
539-76-####,1976-unknown
539-78-####,1977-unknown
539-80-####,1978-unknown
539-82-####,1979-unknown
539-84-####,1980-unknown
539-86-####,1981-unknown
539-88-####,1982-unknown
539-90-####,1983-unknown
539-92-####,1983-unknown
539-94-####,1984-unknown
539-96-####,1985-unknown
539-98-####,1986-unknown
