SSN Prefix,Years Issued
332-20-####,1936-1950
332-22-####,1936-1950
332-24-####,1936-1950
332-26-####,1936-1950
332-28-####,1951-1952
332-30-####,1953-1954
332-32-####,1955-1956
332-34-####,1957-1959
332-36-####,1960-1961
332-38-####,1962-unknown
332-40-####,1963-unknown
332-42-####,1964-1965
332-44-####,1966-unknown
332-46-####,1967-unknown
332-48-####,1968-unknown
332-50-####,1969-unknown
332-52-####,1970-1971
332-54-####,1972-unknown
332-56-####,1973-unknown
332-58-####,1973-1974
332-60-####,1975-unknown
332-62-####,1976-unknown
332-64-####,1976-1977
332-66-####,1978-1979
332-68-####,1980-unknown
332-70-####,1981-1982
332-72-####,1983-unknown
332-74-####,1984-1985
332-76-####,1986-unknown
332-78-####,1987-unknown
332-80-####,1988-unknown
332-82-####,1989-1992
332-84-####,1989-1992
332-86-####,1989-1992
332-88-####,1993-unknown
332-90-####,1994-unknown
332-92-####,1996-unknown
332-94-####,1997-1998
332-96-####,1999-unknown
332-98-####,2001-2003
333-01-####,1936-1950
333-02-####,2003-2005
333-03-####,1936-1950
333-04-####,2005-2006
333-05-####,1936-1950
333-06-####,2006-2008
333-07-####,1936-1950
333-08-####,2008-2010
333-09-####,1936-1950
333-10-####,1936-1950
333-11-####,2010-2011
333-12-####,1936-1950
333-14-####,1936-1950
333-16-####,1936-1950
333-18-####,1936-1950
333-20-####,1936-1950
333-22-####,1936-1950
333-24-####,1936-1950
333-26-####,1936-1950
333-28-####,1951-1952
333-30-####,1953-1954
333-32-####,1955-1956
333-34-####,1957-1959
333-36-####,1960-1961
333-38-####,1962-unknown
333-40-####,1963-unknown
333-42-####,1964-1965
333-44-####,1966-unknown
333-46-####,1967-unknown
333-48-####,1968-unknown
333-50-####,1969-1970
333-52-####,1971-unknown
333-54-####,1972-unknown
333-56-####,1973-unknown
333-58-####,1974-unknown
333-60-####,1975-unknown
333-62-####,1976-unknown
333-64-####,1977-unknown
333-66-####,1978-1979
333-68-####,1980-unknown
333-70-####,1981-1982
333-72-####,1983-unknown
333-74-####,1984-1985
333-76-####,1986-unknown
333-78-####,1987-unknown
333-80-####,1988-unknown
333-82-####,1989-1992
333-84-####,1989-1992
333-86-####,1989-1992
333-88-####,1993-unknown
333-90-####,1994-unknown
333-92-####,1996-unknown
333-94-####,1997-1998
333-96-####,1999-unknown
333-98-####,2001-2003
334-01-####,1936-1950
334-02-####,2003-2005
334-03-####,1936-1950
334-04-####,2005-2007
334-05-####,1936-1950
334-06-####,2007-2008
334-07-####,1936-1950
334-08-####,2008-2010
334-09-####,1936-1950
334-10-####,1936-1950
334-11-####,2010-2011
334-12-####,1936-1950
334-14-####,1936-1950
334-16-####,1936-1950
334-18-####,1936-1950
334-20-####,1936-1950
334-22-####,1936-1950
334-24-####,1936-1950
334-26-####,1936-1950
334-28-####,1951-1952
334-30-####,1953-1954
334-32-####,1955-1956
334-34-####,1957-1959
334-36-####,1960-1961
334-38-####,1962-unknown
334-40-####,1963-unknown
334-42-####,1964-1965
334-44-####,1966-unknown
334-46-####,1967-unknown
334-48-####,1968-unknown
334-50-####,1969-1970
334-52-####,1971-unknown
334-54-####,1972-unknown
334-56-####,1973-unknown
334-58-####,1974-unknown
334-60-####,1975-unknown
334-62-####,1976-unknown
334-64-####,1977-unknown
334-66-####,1978-1979
