SSN Prefix,Years Issued
554-71-####,1982-unknown
554-72-####,1963-unknown
554-73-####,1982-unknown
554-74-####,1964-unknown
554-75-####,1983-unknown
554-76-####,1964-unknown
554-77-####,1983-unknown
554-78-####,1965-unknown
554-79-####,1984-unknown
554-80-####,1965-unknown
554-81-####,1984-unknown
554-82-####,1966-unknown
554-83-####,1985-unknown
554-84-####,1966-unknown
554-85-####,1985-unknown
554-86-####,1967-unknown
554-87-####,1985-unknown
554-88-####,1967-unknown
554-89-####,1986-unknown
554-90-####,1968-unknown
554-91-####,1986-unknown
554-92-####,1968-unknown
554-93-####,1987-unknown
554-94-####,1969-unknown
554-95-####,1987-unknown
554-96-####,1969-unknown
554-97-####,1987-unknown
554-98-####,1970-unknown
554-99-####,1987-unknown
555-01-####,1936-1950
555-02-####,1970-unknown
555-03-####,1936-1950
555-04-####,1970-unknown
555-05-####,1936-1950
555-06-####,1971-unknown
555-07-####,1936-1950
555-08-####,1971-unknown
555-09-####,1936-1950
555-10-####,1936-1950
555-11-####,1971-unknown
555-12-####,1936-1950
555-13-####,1972-unknown
555-14-####,1936-1950
555-15-####,1972-unknown
555-16-####,1936-1950
555-17-####,1972-unknown
555-18-####,1936-1950
555-19-####,1972-unknown
555-20-####,1936-1950
555-21-####,1973-unknown
555-22-####,1936-1950
555-23-####,1973-unknown
555-24-####,1936-1950
555-25-####,1973-unknown
555-26-####,1936-1950
555-27-####,1973-unknown
555-28-####,1936-1950
555-29-####,1974-unknown
555-30-####,1936-1950
555-31-####,1974-unknown
555-32-####,1936-1950
555-33-####,1974-unknown
555-34-####,1936-1950
555-35-####,1975-unknown
555-36-####,1936-1950
555-37-####,1975-unknown
555-38-####,1936-1950
555-39-####,1976-unknown
555-40-####,1936-1950
555-41-####,1976-unknown
555-42-####,1936-1950
555-43-####,1976-unknown
555-44-####,1951-unknown
555-45-####,1977-unknown
555-46-####,1952-unknown
555-47-####,1977-unknown
555-48-####,1953-unknown
555-49-####,1977-unknown
555-50-####,1954-unknown
555-51-####,1978-unknown
555-52-####,1955-unknown
555-53-####,1978-unknown
555-54-####,1956-unknown
555-55-####,1979-unknown
555-56-####,1957-1958
555-57-####,1979-unknown
555-58-####,1959-unknown
555-59-####,1980-unknown
555-60-####,1960-unknown
555-61-####,1980-unknown
555-62-####,1960-unknown
555-63-####,1980-unknown
