SSN Prefix,Years Issued
448-23-####,2007-2009
448-24-####,1936-1950
448-25-####,2009-2010
448-26-####,1936-1950
448-27-####,2010-2011
448-28-####,1936-1950
448-30-####,1936-1950
448-32-####,1951-unknown
448-34-####,1952-1953
448-36-####,1954-1955
448-38-####,1956-unknown
448-40-####,1957-1958
448-42-####,1959-1960
448-44-####,1961-1962
448-46-####,1963-unknown
448-48-####,1964-unknown
448-50-####,1965-unknown
448-52-####,1966-1967
448-54-####,1968-unknown
448-56-####,1969-unknown
448-58-####,1970-1971
448-60-####,1972-unknown
448-62-####,1973-unknown
448-64-####,1973-unknown
448-66-####,1974-unknown
448-68-####,1975-unknown
448-70-####,1975-1976
448-72-####,1977-unknown
448-74-####,1978-1979
448-76-####,1980-1981
448-78-####,1982-unknown
448-80-####,1983-unknown
448-82-####,1984-unknown
448-84-####,1985-unknown
448-86-####,1986-unknown
448-88-####,1987-unknown
448-90-####,1987-unknown
448-92-####,1988-unknown
448-94-####,1989-1992
448-96-####,1989-1992
448-98-####,1989-1992
