SSN Prefix,Years Issued
474-98-####,1983-unknown
475-01-####,1936-1950
475-02-####,1984-unknown
475-03-####,1936-1950
475-04-####,1985-unknown
475-05-####,1936-1950
475-06-####,1986-unknown
475-07-####,1936-1950
475-08-####,1987-unknown
475-09-####,1936-1950
475-10-####,1936-1950
475-11-####,1987-unknown
475-12-####,1936-1950
475-13-####,1988-unknown
475-14-####,1936-1950
475-15-####,1988-unknown
475-16-####,1936-1950
475-17-####,1989-1992
475-18-####,1936-1950
475-19-####,1989-1992
475-20-####,1936-1950
475-21-####,1989-1992
475-22-####,1936-1950
475-23-####,1989-1992
475-24-####,1936-1950
475-25-####,1993-unknown
475-26-####,1936-1950
475-27-####,1994-unknown
475-28-####,1936-1950
475-29-####,1995-unknown
475-30-####,1936-1950
475-31-####,1996-unknown
475-32-####,1936-1950
475-33-####,1997-1998
475-34-####,1951-unknown
475-35-####,1999-unknown
475-36-####,1952-1953
475-37-####,2000-unknown
475-38-####,1954-unknown
475-39-####,2001-unknown
475-40-####,1955-unknown
475-41-####,2002-2003
475-42-####,1956-unknown
475-43-####,2003-2004
475-44-####,1957-1958
475-45-####,2004-2006
475-46-####,1959-unknown
475-47-####,2006-2007
475-48-####,1960-1961
475-49-####,2007-2008
475-50-####,1962-unknown
475-51-####,2008-2009
475-52-####,1963-unknown
475-53-####,2009-2010
475-54-####,1963-unknown
475-55-####,2010-2011
475-56-####,1964-unknown
475-58-####,1965-unknown
475-60-####,1966-unknown
475-62-####,1967-unknown
475-64-####,1968-unknown
475-66-####,1969-unknown
475-68-####,1970-unknown
475-70-####,1971-unknown
475-72-####,1972-unknown
475-74-####,1973-unknown
475-76-####,1973-unknown
475-78-####,1973-unknown
475-80-####,1974-unknown
475-82-####,1975-unknown
475-84-####,1975-1976
475-86-####,1977-unknown
475-88-####,1977-unknown
475-90-####,1978-1979
475-92-####,1980-unknown
475-94-####,1981-unknown
475-96-####,1982-unknown
475-98-####,1983-unknown
476-01-####,1936-1950
476-02-####,1984-unknown
476-03-####,1936-1950
476-04-####,1985-unknown
476-05-####,1936-1950
476-06-####,1986-unknown
476-07-####,1936-1950
476-08-####,1987-unknown
476-09-####,1936-1950
476-10-####,1936-1950
476-11-####,1987-unknown
476-12-####,1936-1950
476-13-####,1988-unknown
476-14-####,1936-1950
476-15-####,1988-unknown
476-16-####,1936-1950
476-17-####,1989-1992
476-18-####,1936-1950
476-19-####,1989-1992
476-20-####,1936-1950
476-21-####,1989-1992
476-22-####,1936-1950
476-23-####,1989-1992
476-24-####,1936-1950
476-25-####,1993-unknown
476-26-####,1936-1950
476-27-####,1994-unknown
476-28-####,1936-1950
476-29-####,1995-unknown
476-30-####,1936-1950
476-31-####,1996-1998
476-32-####,1936-1950
476-33-####,1998-unknown
476-34-####,1951-unknown
476-35-####,1999-unknown
476-36-####,1952-1953
476-37-####,2000-unknown
476-38-####,1954-unknown
476-39-####,2001-unknown
476-40-####,1955-unknown
476-41-####,2002-2003
476-42-####,1956-unknown
476-43-####,2003-2005
476-44-####,1957-1958
476-45-####,2005-2006
476-46-####,1959-unknown
476-47-####,2006-2007
476-48-####,1960-1961
476-49-####,2007-2008
476-50-####,1962-unknown
476-51-####,2008-2009
476-52-####,1963-unknown
476-53-####,2009-2010
476-54-####,1963-unknown
476-55-####,2010-2011
476-56-####,1964-unknown
476-58-####,1965-unknown
476-60-####,1966-unknown
476-62-####,1967-unknown
476-64-####,1968-unknown
476-66-####,1969-unknown
476-68-####,1970-unknown
476-70-####,1971-unknown
476-72-####,1972-unknown
476-74-####,1973-unknown
476-76-####,1973-unknown
476-78-####,1973-unknown
476-80-####,1974-unknown
476-82-####,1975-unknown
476-84-####,1975-1976
476-86-####,1977-unknown
476-88-####,1977-unknown
476-90-####,1978-1979
476-92-####,1980-unknown
476-94-####,1981-unknown
476-96-####,1982-unknown
476-98-####,1983-unknown
477-01-####,1936-1950
477-02-####,1984-unknown
477-03-####,1936-1950
477-04-####,1985-unknown
477-05-####,1936-1950
477-06-####,1986-unknown
477-07-####,1936-1950
477-08-####,1987-unknown
477-09-####,1936-1950
477-10-####,1936-1950
477-11-####,1987-unknown
477-12-####,1936-1950
477-13-####,1988-unknown
477-14-####,1936-1950
477-15-####,1988-unknown
477-16-####,1936-1950
477-17-####,1989-1992
477-18-####,1936-1950
477-19-####,1989-1992
477-20-####,1936-1950
477-21-####,1989-1992
477-22-####,1936-1950
477-23-####,1989-1992
477-24-####,1936-1950
477-25-####,1993-unknown
477-26-####,1936-1950
477-27-####,1994-unknown
477-28-####,1936-1950
477-29-####,1995-unknown
477-30-####,1936-1950
477-31-####,1996-1998
477-32-####,1936-1950
477-33-####,1998-unknown
477-34-####,1951-unknown
477-35-####,1999-unknown
477-36-####,1952-1953
477-37-####,2000-unknown
477-38-####,1954-unknown
477-39-####,2001-unknown
477-40-####,1955-unknown
477-41-####,2003-2004
477-42-####,1956-unknown
477-43-####,2004-2005
477-44-####,1957-1958
477-45-####,2005-2006
477-46-####,1959-1960
477-47-####,2006-2007
477-48-####,1961-unknown
477-49-####,2007-2008
477-50-####,1962-unknown
477-51-####,2008-2009
477-52-####,1963-unknown
477-53-####,2009-2010
477-54-####,1964-unknown
477-55-####,2010-2011
477-56-####,1964-1965
477-58-####,1966-unknown
477-60-####,1966-unknown
477-62-####,1967-unknown
477-64-####,1968-unknown
477-66-####,1969-unknown
477-68-####,1970-unknown
477-70-####,1971-unknown
477-72-####,1972-unknown
477-74-####,1973-unknown
477-76-####,1973-unknown
477-78-####,1973-unknown
477-80-####,1974-unknown
477-82-####,1975-1976
477-84-####,1977-unknown
477-86-####,1977-unknown
477-88-####,1977-unknown
477-90-####,1978-1979
477-92-####,1980-unknown
477-94-####,1981-unknown
477-96-####,1982-unknown
477-98-####,1983-unknown
