SSN Prefix,Years Issued
313-72-####,1974-unknown
313-74-####,1975-unknown
313-76-####,1975-unknown
313-78-####,1976-unknown
313-80-####,1977-unknown
313-82-####,1978-1979
313-84-####,1980-unknown
313-86-####,1981-unknown
313-88-####,1982-unknown
313-90-####,1983-unknown
313-92-####,1984-unknown
313-94-####,1985-1986
313-96-####,1987-unknown
313-98-####,1987-unknown
314-01-####,1936-1950
314-02-####,1988-unknown
314-03-####,1936-1950
314-04-####,1988-unknown
314-05-####,1936-1950
314-06-####,1989-1992
314-07-####,1936-1950
314-08-####,1989-1992
314-09-####,1936-1950
314-10-####,1936-1950
314-11-####,1989-1992
314-12-####,1936-1950
314-13-####,1993-unknown
314-14-####,1936-1950
314-15-####,1995-unknown
314-16-####,1936-1950
314-17-####,1996-1998
314-18-####,1936-1950
314-19-####,1998-unknown
314-20-####,1936-1950
314-21-####,1999-unknown
314-22-####,1936-1950
314-23-####,2001-unknown
314-24-####,1936-1950
314-25-####,2002-2004
314-26-####,1936-1950
314-27-####,2004-2005
314-28-####,1936-1950
314-29-####,2005-2007
314-30-####,1936-1950
314-31-####,2007-2008
314-32-####,1936-1950
314-33-####,2008-2010
314-34-####,1951-1952
314-35-####,2010-2011
314-36-####,1953-1954
314-38-####,1955-unknown
314-40-####,1956-1957
314-42-####,1958-1959
314-44-####,1960-unknown
314-46-####,1961-1962
314-48-####,1963-unknown
314-50-####,1963-unknown
314-52-####,1964-unknown
314-54-####,1965-1966
314-56-####,1967-unknown
314-58-####,1968-unknown
314-60-####,1969-unknown
314-62-####,1970-unknown
314-64-####,1971-unknown
314-66-####,1971-unknown
314-68-####,1972-unknown
314-70-####,1973-unknown
314-72-####,1974-unknown
314-74-####,1975-unknown
314-76-####,1976-unknown
314-78-####,1976-unknown
314-80-####,1977-unknown
314-82-####,1978-1979
314-84-####,1980-unknown
314-86-####,1981-1982
314-88-####,1983-unknown
314-90-####,1983-unknown
314-92-####,1984-1985
314-94-####,1986-unknown
314-96-####,1987-unknown
314-98-####,1987-unknown
315-01-####,1936-1950
315-02-####,1988-unknown
315-03-####,1936-1950
315-04-####,1989-1992
315-05-####,1936-1950
315-06-####,1989-1992
315-07-####,1936-1950
315-08-####,1989-1992
315-09-####,1936-1950
315-10-####,1936-1950
315-11-####,1989-1992
315-12-####,1936-1950
315-13-####,1993-unknown
315-14-####,1936-1950
315-15-####,1995-unknown
315-16-####,1936-1950
315-17-####,1996-1998
315-18-####,1936-1950
315-19-####,1998-unknown
315-20-####,1936-1950
315-21-####,1999-2000
315-22-####,1936-1950
315-23-####,2001-unknown
315-24-####,1936-1950
315-25-####,2002-2004
315-26-####,1936-1950
315-27-####,2004-2005
315-28-####,1936-1950
315-29-####,2005-2007
315-30-####,1936-1950
315-31-####,2007-2008
315-32-####,1936-1950
315-33-####,2008-2010
315-34-####,1951-1952
315-35-####,2010-2011
315-36-####,1953-1954
315-38-####,1955-unknown
315-40-####,1956-1957
315-42-####,1958-1959
315-44-####,1960-1961
315-46-####,1962-unknown
315-48-####,1963-unknown
315-50-####,1964-unknown
315-52-####,1965-unknown
315-54-####,1966-unknown
315-56-####,1966-1967
315-58-####,1968-unknown
315-60-####,1969-unknown
315-62-####,1970-unknown
315-64-####,1970-1971
315-66-####,1972-unknown
315-68-####,1972-unknown
315-70-####,1973-unknown
315-72-####,1974-unknown
315-74-####,1975-unknown
315-76-####,1976-unknown
315-78-####,1976-unknown
315-80-####,1977-unknown
315-82-####,1978-1979
315-84-####,1980-unknown
315-86-####,1981-1982
315-88-####,1983-unknown
315-90-####,1983-unknown
315-92-####,1984-1985
315-94-####,1986-unknown
315-96-####,1987-unknown
315-98-####,1987-unknown
316-01-####,1936-1950
316-02-####,1988-unknown
316-03-####,1936-1950
316-04-####,1989-1992
316-05-####,1936-1950
316-06-####,1989-1992
316-07-####,1936-1950
316-08-####,1989-1992
316-09-####,1936-1950
316-10-####,1936-1950
316-11-####,1989-1992
316-12-####,1936-1950
316-13-####,1993-unknown
316-14-####,1936-1950
316-15-####,1995-unknown
316-16-####,1936-1950
316-17-####,1996-1998
316-18-####,1936-1950
316-19-####,1998-unknown
316-20-####,1936-1950
316-21-####,1999-2000
316-22-####,1936-1950
316-23-####,2001-unknown
316-24-####,1936-1950
316-25-####,2003-2004
316-26-####,1936-1950
316-27-####,2004-2005
316-28-####,1936-1950
316-29-####,2005-2007
316-30-####,1936-1950
316-31-####,2007-2008
316-32-####,1936-1950
316-33-####,2008-2010
316-34-####,1951-1952
316-35-####,2010-2011
316-36-####,1953-1954
316-38-####,1955-unknown
316-40-####,1956-1957
316-42-####,1958-1959
316-44-####,1960-1961
316-46-####,1962-unknown
316-48-####,1963-unknown
316-50-####,1963-1964
316-52-####,1965-unknown
316-54-####,1966-unknown
316-56-####,1967-unknown
316-58-####,1968-unknown
316-60-####,1969-unknown
316-62-####,1970-unknown
316-64-####,1971-unknown
316-66-####,1972-unknown
316-68-####,1973-unknown
316-70-####,1973-unknown
316-72-####,1974-unknown
316-74-####,1975-unknown
316-76-####,1976-unknown
316-78-####,1976-unknown
316-80-####,1977-1978
316-82-####,1979-unknown
316-84-####,1980-unknown
316-86-####,1981-1982
316-88-####,1983-unknown
316-90-####,1983-unknown
316-92-####,1984-1985
316-94-####,1986-unknown
316-96-####,1987-unknown
316-98-####,1987-unknown
317-01-####,1936-1950
317-02-####,1988-unknown
317-03-####,1936-1950
317-04-####,1989-1992
317-05-####,1936-1950
317-06-####,1989-1992
317-07-####,1936-1950
317-08-####,1989-1992
317-09-####,1936-1950
317-10-####,1936-1950
317-11-####,1989-1992
317-12-####,1936-1950
317-13-####,1994-unknown
317-14-####,1936-1950
317-15-####,1995-unknown
317-16-####,1936-1950
317-17-####,1996-1998
317-18-####,1936-1950
317-19-####,1998-unknown
317-20-####,1936-1950
317-21-####,2000-unknown
317-22-####,1936-1950
317-23-####,2001-2003
317-24-####,1936-1950
317-25-####,2003-2004
317-26-####,1936-1950
317-27-####,2004-2006
317-28-####,1936-1950
317-29-####,2006-2007
317-30-####,1936-1950
317-31-####,2007-2009
317-32-####,1936-1950
317-33-####,2009-2010
317-34-####,1951-1952
317-35-####,2010-2011
317-36-####,1953-1954
317-38-####,1955-unknown
317-40-####,1956-1957
317-42-####,1958-1959
317-44-####,1960-1961
317-46-####,1962-unknown
317-48-####,1963-unknown
317-50-####,1964-unknown
317-52-####,1965-unknown
317-54-####,1966-unknown
317-56-####,1967-unknown
317-58-####,1968-unknown
317-60-####,1969-unknown
317-62-####,1970-unknown
317-64-####,1971-unknown
317-66-####,1971-1972
317-68-####,1973-unknown
317-70-####,1973-unknown
317-72-####,1974-unknown
317-74-####,1975-unknown
317-76-####,1976-unknown
317-78-####,1976-unknown
317-80-####,1977-1978
317-82-####,1979-unknown
317-84-####,1980-unknown
317-86-####,1981-1982
317-88-####,1983-unknown
317-90-####,1984-unknown
317-92-####,1985-unknown
317-94-####,1986-unknown
317-96-####,1987-unknown
317-98-####,1987-unknown
