SSN Prefix,Years Issued
438-61-####,1986-unknown
438-62-####,1960-unknown
438-63-####,1987-unknown
438-64-####,1961-unknown
438-65-####,1987-unknown
438-66-####,1962-unknown
438-67-####,1987-unknown
438-68-####,1962-unknown
438-69-####,1988-unknown
438-70-####,1963-unknown
438-71-####,1988-unknown
438-72-####,1964-unknown
438-73-####,1989-1992
438-74-####,1964-unknown
438-75-####,1989-1992
438-76-####,1965-unknown
438-77-####,1989-1992
438-78-####,1965-unknown
438-79-####,1989-1992
438-80-####,1966-unknown
438-81-####,1989-1992
438-82-####,1966-unknown
438-83-####,1989-1992
438-84-####,1967-unknown
438-85-####,1993-unknown
438-86-####,1967-unknown
438-87-####,1994-unknown
438-88-####,1968-unknown
438-89-####,1994-unknown
438-90-####,1969-unknown
438-91-####,1995-unknown
438-92-####,1969-unknown
438-93-####,1996-unknown
438-94-####,1970-unknown
438-95-####,1997-1998
438-96-####,1970-unknown
438-97-####,1998-unknown
438-98-####,1971-unknown
438-99-####,1999-unknown
439-01-####,1936-1950
439-02-####,1971-unknown
439-03-####,1936-1950
439-04-####,1972-unknown
439-05-####,1936-1950
439-06-####,1973-unknown
439-07-####,1936-1950
439-08-####,1973-unknown
439-09-####,1936-1950
439-10-####,1936-1950
439-11-####,1973-unknown
439-12-####,1936-1950
439-13-####,1973-unknown
439-14-####,1936-1950
439-15-####,1974-unknown
439-16-####,1936-1950
439-17-####,1974-unknown
439-18-####,1936-1950
439-19-####,1975-unknown
439-20-####,1936-1950
439-21-####,1975-unknown
439-22-####,1936-1950
439-23-####,1975-unknown
439-24-####,1936-1950
439-25-####,1976-unknown
439-26-####,1936-1950
439-27-####,1976-unknown
439-28-####,1936-1950
439-29-####,1977-unknown
439-30-####,1936-1950
439-31-####,1977-unknown
439-32-####,1936-1950
439-33-####,1978-unknown
439-34-####,1936-1950
439-35-####,1979-unknown
439-36-####,1936-1950
439-37-####,1979-unknown
439-38-####,1936-1950
439-39-####,1980-unknown
439-40-####,1936-1950
439-41-####,1981-unknown
439-42-####,1936-1950
439-43-####,1981-unknown
439-44-####,1936-1950
439-45-####,1982-unknown
439-46-####,1936-1950
439-47-####,1983-unknown
439-48-####,1951-1952
439-49-####,1983-unknown
439-50-####,1953-unknown
439-51-####,1984-unknown
439-52-####,1954-unknown
439-53-####,1984-unknown
439-54-####,1955-unknown
439-55-####,1985-unknown
439-56-####,1956-unknown
439-57-####,1985-unknown
439-58-####,1957-1958
439-59-####,1986-unknown
439-60-####,1959-unknown
439-61-####,1986-unknown
439-62-####,1960-unknown
439-63-####,1987-unknown
439-64-####,1961-unknown
439-65-####,1987-unknown
439-66-####,1962-unknown
439-67-####,1988-unknown
439-68-####,1963-unknown
439-69-####,1988-unknown
439-70-####,1963-unknown
439-71-####,1988-unknown
439-72-####,1964-unknown
439-73-####,1989-1992
439-74-####,1964-unknown
439-75-####,1989-1992
439-76-####,1965-unknown
439-77-####,1989-1992
439-78-####,1965-unknown
439-79-####,1989-1992
439-80-####,1966-unknown
439-81-####,1989-1992
439-82-####,1966-unknown
439-83-####,1989-1992
439-84-####,1967-unknown
439-85-####,1993-unknown
439-86-####,1968-unknown
439-87-####,1994-unknown
439-88-####,1968-unknown
439-89-####,1994-unknown
439-90-####,1969-unknown
439-91-####,1995-unknown
439-92-####,1969-unknown
439-93-####,1996-unknown
439-94-####,1970-unknown
439-95-####,1997-1998
439-96-####,1970-unknown
439-97-####,1998-unknown
439-98-####,1971-unknown
439-99-####,1999-unknown
659-01-####,1999-2000
659-03-####,2000-2001
659-05-####,2001-unknown
659-07-####,2002-unknown
659-09-####,2003-2004
659-10-####,2004-2005
659-12-####,2005-2006
659-14-####,2006-2007
659-16-####,2007-2008
659-18-####,2008-2009
659-20-####,2009-2010
659-22-####,2010-2011
659-24-####,2011-unknown
660-01-####,1999-2000
660-03-####,2000-2001
660-05-####,2001-2002
660-07-####,2003-unknown
660-09-####,2003-2004
660-10-####,2004-2005
660-12-####,2005-2006
660-14-####,2006-2007
660-16-####,2007-2008
660-18-####,2008-2009
660-20-####,2009-2010
660-22-####,2010-2011
660-24-####,2011-unknown
661-01-####,2000-unknown
661-03-####,2001-unknown
661-05-####,2001-2002
661-07-####,2003-unknown
661-09-####,2003-2004
661-10-####,2004-2006
661-12-####,2006-unknown
661-14-####,2006-2007
661-16-####,2007-2008
661-18-####,2008-2009
661-20-####,2009-2010
661-22-####,2010-2011
662-01-####,2000-unknown
662-03-####,2001-unknown
662-05-####,2002-2003
662-07-####,2003-2004
662-09-####,2004-2005
662-10-####,2005-2006
662-12-####,2006-2007
662-14-####,2007-unknown
662-16-####,2007-2008
662-18-####,2008-2009
662-20-####,2009-2010
662-22-####,2010-2011
663-01-####,2000-unknown
663-03-####,2001-unknown
663-05-####,2002-unknown
663-07-####,2003-2004
663-09-####,2004-2005
663-10-####,2005-2006
663-12-####,2006-2007
663-14-####,2007-2008
663-16-####,2008-unknown
663-18-####,2008-2009
663-20-####,2009-2010
663-22-####,2010-2011
664-01-####,2000-unknown
664-03-####,2001-unknown
664-05-####,2002-unknown
664-07-####,2003-2004
664-09-####,2004-2005
664-10-####,2005-2006
664-12-####,2006-2007
664-14-####,2007-2008
664-16-####,2008-2009
664-18-####,2009-2010
664-20-####,2010-2011
664-22-####,2011-unknown
665-01-####,2000-unknown
665-03-####,2001-unknown
665-05-####,2002-unknown
665-07-####,2003-2004
665-09-####,2004-2005
665-10-####,2005-2006
665-12-####,2006-2007
665-14-####,2007-2008
665-16-####,2008-2009
665-18-####,2009-2010
665-20-####,2010-2011
665-22-####,2011-unknown
