SSN Prefix,Years Issued
593-06-####,1989-1992
593-07-####,1981-unknown
593-08-####,1989-1992
593-09-####,1982-unknown
593-10-####,1982-unknown
593-11-####,1989-1992
593-12-####,1982-unknown
593-13-####,1989-1992
593-14-####,1982-unknown
593-15-####,1989-1992
593-16-####,1983-unknown
593-17-####,1989-1992
593-18-####,1983-unknown
593-19-####,1989-1992
593-20-####,1983-unknown
593-21-####,1989-1992
593-22-####,1983-unknown
593-23-####,1989-1992
593-24-####,1984-unknown
593-25-####,1989-1992
593-26-####,1984-unknown
593-27-####,1989-1992
593-28-####,1984-unknown
593-29-####,1993-unknown
593-30-####,1985-unknown
593-31-####,1993-unknown
593-32-####,1985-unknown
593-33-####,1993-unknown
593-34-####,1985-unknown
593-35-####,1993-unknown
593-36-####,1985-unknown
593-37-####,1994-unknown
593-38-####,1986-unknown
593-39-####,1994-unknown
593-40-####,1986-unknown
593-41-####,1994-unknown
593-42-####,1986-unknown
593-43-####,1994-unknown
593-44-####,1987-unknown
593-45-####,1994-unknown
593-46-####,1987-unknown
593-47-####,1995-unknown
593-48-####,1987-unknown
593-49-####,1995-unknown
593-50-####,1987-unknown
593-51-####,1995-unknown
593-52-####,1987-unknown
593-53-####,1995-unknown
593-54-####,1987-unknown
593-55-####,1995-unknown
593-56-####,1987-unknown
593-57-####,1996-unknown
593-58-####,1987-unknown
593-59-####,1996-unknown
593-60-####,1988-unknown
593-61-####,1996-unknown
593-62-####,1988-unknown
593-63-####,1996-unknown
593-64-####,1988-unknown
593-65-####,1997-unknown
593-66-####,1988-unknown
593-67-####,1997-unknown
593-68-####,1988-unknown
593-69-####,1997-unknown
593-70-####,1988-unknown
593-71-####,1997-unknown
593-72-####,1988-unknown
593-73-####,1998-unknown
593-74-####,1988-unknown
593-75-####,1998-unknown
593-76-####,1989-1992
593-77-####,1998-unknown
593-78-####,1989-1992
593-79-####,1998-1999
593-80-####,1989-1992
593-81-####,1999-unknown
593-82-####,1989-1992
593-83-####,1999-unknown
593-84-####,1989-1992
593-85-####,1999-unknown
593-86-####,1989-1992
593-87-####,1999-2000
593-88-####,1989-1992
593-89-####,2000-unknown
593-90-####,1989-1992
593-91-####,2000-unknown
593-92-####,1989-1992
593-93-####,2000-unknown
593-94-####,1989-1992
593-95-####,2000-unknown
593-96-####,1989-1992
593-97-####,2000-2001
593-98-####,1989-1992
593-99-####,2001-unknown
594-01-####,1981-unknown
594-02-####,1989-1992
594-03-####,1981-unknown
594-04-####,1989-1992
594-05-####,1981-unknown
594-06-####,1989-1992
594-07-####,1981-unknown
594-08-####,1989-1992
594-09-####,1982-unknown
594-10-####,1982-unknown
594-11-####,1989-1992
594-12-####,1982-unknown
594-13-####,1989-1992
594-14-####,1982-unknown
594-15-####,1989-1992
594-16-####,1983-unknown
594-17-####,1989-1992
594-18-####,1983-unknown
594-19-####,1989-1992
594-20-####,1983-unknown
594-21-####,1989-1992
594-22-####,1983-unknown
594-23-####,1989-1992
594-24-####,1984-unknown
594-25-####,1989-1992
594-26-####,1984-unknown
594-27-####,1993-unknown
594-28-####,1984-unknown
594-29-####,1993-unknown
594-30-####,1985-unknown
594-31-####,1993-unknown
594-32-####,1985-unknown
594-33-####,1993-unknown
594-34-####,1985-unknown
594-35-####,1993-unknown
594-36-####,1985-unknown
594-37-####,1994-unknown
594-38-####,1986-unknown
594-39-####,1994-unknown
594-40-####,1986-unknown
594-41-####,1994-unknown
594-42-####,1986-unknown
594-43-####,1994-unknown
594-44-####,1987-unknown
594-45-####,1994-unknown
594-46-####,1987-unknown
594-47-####,1995-unknown
594-48-####,1987-unknown
594-49-####,1995-unknown
594-50-####,1987-unknown
594-51-####,1995-unknown
594-52-####,1987-unknown
594-53-####,1995-unknown
594-54-####,1987-unknown
594-55-####,1996-unknown
594-56-####,1987-unknown
594-57-####,1996-unknown
594-58-####,1987-unknown
594-59-####,1996-unknown
594-60-####,1988-unknown
594-61-####,1996-unknown
594-62-####,1988-unknown
594-63-####,1997-unknown
594-64-####,1988-unknown
594-65-####,1997-unknown
594-66-####,1988-unknown
594-67-####,1997-unknown
594-68-####,1988-unknown
594-69-####,1997-unknown
594-70-####,1988-unknown
594-71-####,1997-unknown
594-72-####,1988-unknown
594-73-####,1998-unknown
594-74-####,1988-unknown
594-75-####,1998-unknown
594-76-####,1989-1992
594-77-####,1998-unknown
594-78-####,1989-1992
594-79-####,1998-unknown
594-80-####,1989-1992
594-81-####,1999-unknown
594-82-####,1989-1992
594-83-####,1999-unknown
594-84-####,1989-1992
594-85-####,1999-unknown
594-86-####,1989-1992
594-87-####,1999-2000
594-88-####,1989-1992
594-89-####,2000-unknown
594-90-####,1989-1992
594-91-####,2000-unknown
594-92-####,1989-1992
594-93-####,2000-unknown
594-94-####,1989-1992
594-95-####,2000-unknown
594-96-####,1989-1992
594-97-####,2000-2001
594-98-####,1989-1992
594-99-####,2001-unknown
595-01-####,1981-unknown
595-02-####,1989-1992
595-03-####,1981-unknown
595-04-####,1989-1992
595-05-####,1981-unknown
595-06-####,1989-1992
595-07-####,1981-unknown
595-08-####,1989-1992
595-09-####,1982-unknown
595-10-####,1982-unknown
595-11-####,1989-1992
595-12-####,1982-unknown
595-13-####,1989-1992
595-14-####,1982-unknown
595-15-####,1989-1992
595-16-####,1983-unknown
595-17-####,1989-1992
595-18-####,1983-unknown
595-19-####,1989-1992
595-20-####,1983-unknown
595-21-####,1989-1992
595-22-####,1983-unknown
595-23-####,1989-1992
595-24-####,1984-unknown
595-25-####,1989-1992
595-26-####,1984-unknown
595-27-####,1993-unknown
595-28-####,1984-unknown
595-29-####,1993-unknown
595-30-####,1985-unknown
595-31-####,1993-unknown
595-32-####,1985-unknown
595-33-####,1993-unknown
595-34-####,1985-unknown
595-35-####,1993-unknown
595-36-####,1985-unknown
595-37-####,1994-unknown
595-38-####,1986-unknown
595-39-####,1994-unknown
595-40-####,1986-unknown
595-41-####,1994-unknown
595-42-####,1986-unknown
595-43-####,1994-unknown
595-44-####,1987-unknown
595-45-####,1994-unknown
595-46-####,1987-unknown
595-47-####,1995-unknown
595-48-####,1987-unknown
595-49-####,1995-unknown
595-50-####,1987-unknown
595-51-####,1995-unknown
595-52-####,1987-unknown
595-53-####,1995-unknown
595-54-####,1987-unknown
595-55-####,1996-unknown
595-56-####,1987-unknown
595-57-####,1996-unknown
595-58-####,1987-unknown
595-59-####,1996-unknown
595-60-####,1988-unknown
595-61-####,1996-unknown
595-62-####,1988-unknown
595-63-####,1997-unknown
595-64-####,1988-unknown
595-65-####,1997-unknown
595-66-####,1988-unknown
595-67-####,1997-unknown
595-68-####,1988-unknown
595-69-####,1997-unknown
595-70-####,1988-unknown
595-71-####,1997-unknown
595-72-####,1988-unknown
595-73-####,1998-unknown
595-74-####,1988-unknown
595-75-####,1998-unknown
595-76-####,1989-1992
595-77-####,1998-1999
595-78-####,1989-1992
595-79-####,1999-unknown
595-80-####,1989-1992
595-81-####,1999-unknown
595-82-####,1989-1992
595-83-####,1999-unknown
595-84-####,1989-1992
595-85-####,1999-unknown
595-86-####,1989-1992
595-87-####,1999-2000
595-88-####,1989-1992
595-89-####,2000-unknown
595-90-####,1989-1992
595-91-####,2000-unknown
595-92-####,1989-1992
595-93-####,2000-unknown
595-94-####,1989-1992
595-95-####,2000-2001
595-96-####,1989-1992
595-97-####,2001-unknown
595-98-####,1989-1992
595-99-####,2001-unknown
766-01-####,2001-unknown
766-02-####,2011-unknown
766-03-####,2001-unknown
766-04-####,2011-unknown
766-05-####,2001-unknown
766-07-####,2001-2002
766-09-####,2002-unknown
766-10-####,2002-unknown
766-12-####,2002-unknown
766-14-####,2002-unknown
766-16-####,2003-unknown
766-18-####,2003-unknown
766-20-####,2003-unknown
766-22-####,2003-unknown
766-24-####,2003-unknown
766-26-####,2003-2004
766-28-####,2004-unknown
766-30-####,2004-unknown
766-32-####,2004-unknown
766-34-####,2004-unknown
766-36-####,2004-2005
766-38-####,2005-unknown
766-40-####,2005-unknown
766-42-####,2005-unknown
766-44-####,2005-unknown
766-46-####,2005-2006
766-48-####,2006-unknown
766-50-####,2006-unknown
766-52-####,2006-unknown
766-54-####,2006-unknown
766-56-####,2006-2007
766-58-####,2007-unknown
766-60-####,2007-unknown
766-62-####,2007-unknown
766-64-####,2007-unknown
766-66-####,2007-unknown
766-68-####,2007-2008
766-70-####,2008-unknown
766-72-####,2008-unknown
766-74-####,2008-unknown
766-76-####,2008-unknown
766-78-####,2008-2009
766-80-####,2009-unknown
766-82-####,2009-unknown
766-84-####,2009-unknown
766-86-####,2009-unknown
766-88-####,2009-2010
766-90-####,2010-unknown
766-92-####,2010-unknown
766-94-####,2010-unknown
766-96-####,2010-2011
766-98-####,2011-unknown
767-01-####,2001-unknown
767-02-####,2011-unknown
767-03-####,2001-unknown
767-05-####,2001-unknown
767-07-####,2001-2002
767-09-####,2002-unknown
767-10-####,2002-unknown
767-12-####,2002-unknown
767-14-####,2002-unknown
767-16-####,2003-unknown
767-18-####,2003-unknown
767-20-####,2003-unknown
767-22-####,2003-unknown
767-24-####,2003-unknown
767-26-####,2003-2004
767-28-####,2004-unknown
767-30-####,2004-unknown
767-32-####,2004-unknown
767-34-####,2004-unknown
767-36-####,2004-2005
767-38-####,2005-unknown
767-40-####,2005-unknown
767-42-####,2005-unknown
767-44-####,2005-unknown
767-46-####,2005-2006
767-48-####,2006-unknown
767-50-####,2006-unknown
767-52-####,2006-unknown
767-54-####,2006-unknown
767-56-####,2006-2007
767-58-####,2007-unknown
767-60-####,2007-unknown
767-62-####,2007-unknown
767-64-####,2007-unknown
767-66-####,2007-unknown
767-68-####,2007-2008
767-70-####,2008-unknown
767-72-####,2008-unknown
767-74-####,2008-unknown
767-76-####,2008-unknown
767-78-####,2008-2009
767-80-####,2009-unknown
767-82-####,2009-unknown
767-84-####,2009-unknown
767-86-####,2009-unknown
767-88-####,2009-2010
767-90-####,2010-unknown
767-92-####,2010-unknown
767-94-####,2010-unknown
767-96-####,2010-2011
767-98-####,2011-unknown
768-01-####,2001-unknown
768-02-####,2011-unknown
768-03-####,2001-unknown
768-05-####,2001-unknown
768-07-####,2001-2002
768-09-####,2002-unknown
768-10-####,2002-unknown
768-12-####,2002-unknown
768-14-####,2002-unknown
768-16-####,2003-unknown
768-18-####,2003-unknown
768-20-####,2003-unknown
768-22-####,2003-unknown
768-24-####,2003-unknown
768-26-####,2003-2004
768-28-####,2004-unknown
768-30-####,2004-unknown
768-32-####,2004-unknown
768-34-####,2004-2005
768-36-####,2005-unknown
768-38-####,2005-unknown
768-40-####,2005-unknown
768-42-####,2005-unknown
768-44-####,2005-2006
768-46-####,2006-unknown
768-48-####,2006-unknown
768-50-####,2006-unknown
768-52-####,2006-unknown
768-54-####,2006-unknown
768-56-####,2006-2007
768-58-####,2007-unknown
768-60-####,2007-unknown
768-62-####,2007-unknown
768-64-####,2007-unknown
768-66-####,2007-2008
768-68-####,2008-unknown
768-70-####,2008-unknown
768-72-####,2008-unknown
768-74-####,2008-unknown
768-76-####,2008-unknown
768-78-####,2008-2009
768-80-####,2009-unknown
768-82-####,2009-unknown
768-84-####,2009-unknown
768-86-####,2009-2010
768-88-####,2010-unknown
768-90-####,2010-unknown
768-92-####,2010-unknown
768-94-####,2010-unknown
768-96-####,2010-2011
768-98-####,2011-unknown
769-01-####,2001-unknown
769-02-####,2011-unknown
769-03-####,2001-unknown
769-05-####,2001-unknown
769-07-####,2001-2002
769-09-####,2002-unknown
769-10-####,2002-unknown
769-12-####,2002-unknown
769-14-####,2002-unknown
769-16-####,2003-unknown
769-18-####,2003-unknown
769-20-####,2003-unknown
769-22-####,2003-unknown
769-24-####,2003-unknown
769-26-####,2003-2004
769-28-####,2004-unknown
769-30-####,2004-unknown
769-32-####,2004-unknown
769-34-####,2004-2005
769-36-####,2005-unknown
769-38-####,2005-unknown
769-40-####,2005-unknown
769-42-####,2005-unknown
769-44-####,2005-2006
769-46-####,2006-unknown
769-48-####,2006-unknown
769-50-####,2006-unknown
769-52-####,2006-unknown
769-54-####,2006-unknown
769-56-####,2006-2007
769-58-####,2007-unknown
769-60-####,2007-unknown
769-62-####,2007-unknown
769-64-####,2007-unknown
769-66-####,2007-2008
769-68-####,2008-unknown
769-70-####,2008-unknown
769-72-####,2008-unknown
769-74-####,2008-unknown
769-76-####,2008-2009
769-78-####,2009-unknown
769-80-####,2009-unknown
769-82-####,2009-unknown
769-84-####,2009-unknown
769-86-####,2009-2010
769-88-####,2010-unknown
769-90-####,2010-unknown
769-92-####,2010-unknown
769-94-####,2010-unknown
769-96-####,2010-2011
769-98-####,2011-unknown
770-01-####,2001-unknown
770-02-####,2011-unknown
770-03-####,2001-unknown
770-05-####,2001-unknown
770-07-####,2001-2002
770-09-####,2002-unknown
770-10-####,2002-unknown
770-12-####,2002-unknown
770-14-####,2002-unknown
770-16-####,2003-unknown
770-18-####,2003-unknown
770-20-####,2003-unknown
770-22-####,2003-unknown
770-24-####,2003-2004
770-26-####,2004-unknown
770-28-####,2004-unknown
770-30-####,2004-unknown
770-32-####,2004-unknown
770-34-####,2004-2005
770-36-####,2005-unknown
770-38-####,2005-unknown
770-40-####,2005-unknown
770-42-####,2005-unknown
770-44-####,2005-2006
770-46-####,2006-unknown
770-48-####,2006-unknown
770-50-####,2006-unknown
770-52-####,2006-unknown
770-54-####,2006-2007
770-56-####,2007-unknown
770-58-####,2007-unknown
770-60-####,2007-unknown
770-62-####,2007-unknown
770-64-####,2007-unknown
770-66-####,2007-2008
770-68-####,2008-unknown
770-70-####,2008-unknown
770-72-####,2008-unknown
770-74-####,2008-unknown
770-76-####,2008-2009
770-78-####,2009-unknown
770-80-####,2009-unknown
770-82-####,2009-unknown
770-84-####,2009-unknown
770-86-####,2009-2010
770-88-####,2010-unknown
770-90-####,2010-unknown
770-92-####,2010-unknown
770-94-####,2010-unknown
770-96-####,2010-2011
770-98-####,2011-unknown
771-01-####,2001-unknown
771-02-####,2011-unknown
771-03-####,2001-unknown
771-05-####,2001-unknown
771-07-####,2001-2002
771-09-####,2002-unknown
771-10-####,2002-unknown
771-12-####,2002-unknown
771-14-####,2002-unknown
771-16-####,2003-unknown
771-18-####,2003-unknown
771-20-####,2003-unknown
771-22-####,2003-unknown
771-24-####,2003-2004
771-26-####,2004-unknown
771-28-####,2004-unknown
771-30-####,2004-unknown
771-32-####,2004-unknown
771-34-####,2004-2005
771-36-####,2005-unknown
771-38-####,2005-unknown
771-40-####,2005-unknown
771-42-####,2005-unknown
771-44-####,2005-2006
771-46-####,2006-unknown
771-48-####,2006-unknown
771-50-####,2006-unknown
771-52-####,2006-unknown
771-54-####,2006-2007
771-56-####,2007-unknown
771-58-####,2007-unknown
771-60-####,2007-unknown
771-62-####,2007-unknown
771-64-####,2007-unknown
771-66-####,2007-2008
771-68-####,2008-unknown
771-70-####,2008-unknown
771-72-####,2008-unknown
771-74-####,2008-unknown
771-76-####,2008-2009
771-78-####,2009-unknown
771-80-####,2009-unknown
771-82-####,2009-unknown
771-84-####,2009-unknown
771-86-####,2009-2010
771-88-####,2010-unknown
771-90-####,2010-unknown
771-92-####,2010-unknown
771-94-####,2010-unknown
771-96-####,2010-2011
771-98-####,2011-unknown
772-01-####,2001-unknown
772-03-####,2001-unknown
772-05-####,2001-unknown
772-07-####,2002-unknown
772-09-####,2002-unknown
772-10-####,2002-unknown
772-12-####,2002-unknown
772-14-####,2002-2003
772-16-####,2003-unknown
772-18-####,2003-unknown
772-20-####,2003-unknown
772-22-####,2003-unknown
772-24-####,2003-2004
772-26-####,2004-unknown
772-28-####,2004-unknown
772-30-####,2004-unknown
772-32-####,2004-unknown
772-34-####,2004-2005
772-36-####,2005-unknown
772-38-####,2005-unknown
772-40-####,2005-unknown
772-42-####,2005-unknown
772-44-####,2005-2006
772-46-####,2006-unknown
772-48-####,2006-unknown
772-50-####,2006-unknown
772-52-####,2006-unknown
772-54-####,2006-2007
772-56-####,2007-unknown
772-58-####,2007-unknown
772-60-####,2007-unknown
