SSN Prefix,Years Issued
652-62-####,2011-unknown
653-01-####,1996-unknown
653-03-####,1997-unknown
653-05-####,1998-unknown
653-07-####,1998-1999
653-09-####,1999-unknown
653-10-####,1999-unknown
653-12-####,2000-unknown
653-14-####,2000-2001
653-16-####,2001-unknown
653-18-####,2001-unknown
653-20-####,2001-2002
653-22-####,2002-unknown
653-24-####,2002-unknown
653-26-####,2003-unknown
653-28-####,2003-2004
653-30-####,2004-unknown
653-32-####,2004-2005
653-34-####,2005-unknown
653-36-####,2005-2006
653-38-####,2006-unknown
653-40-####,2006-unknown
653-42-####,2006-2007
653-44-####,2007-unknown
653-46-####,2007-2008
653-48-####,2008-unknown
653-50-####,2008-2009
653-52-####,2009-unknown
653-54-####,2009-2010
653-56-####,2010-unknown
653-58-####,2010-2011
653-60-####,2011-unknown
