SSN Prefix,Years Issued
026-10-####,1936-1950
026-12-####,1936-1950
026-14-####,1936-1950
026-16-####,1936-1950
026-18-####,1936-1950
026-20-####,1936-1950
026-22-####,1936-1950
026-24-####,1936-1950
026-26-####,1951-1952
026-28-####,1953-1955
026-30-####,1956-1958
026-32-####,1959-1960
026-34-####,1961-1962
026-36-####,1963-unknown
026-38-####,1964-1965
026-40-####,1966-unknown
026-42-####,1967-1968
026-44-####,1969-unknown
026-46-####,1970-1971
026-48-####,1972-unknown
026-50-####,1973-unknown
026-52-####,1974-1975
026-54-####,1976-unknown
026-56-####,1977-unknown
026-58-####,1978-1979
026-60-####,1980-1981
026-62-####,1982-1983
026-64-####,1984-1985
026-66-####,1986-unknown
026-68-####,1987-unknown
026-70-####,1988-unknown
026-72-####,1989-1992
026-74-####,1992-unknown
026-76-####,1992-1995
026-78-####,1995-unknown
026-80-####,1997-1998
026-82-####,1999-unknown
026-84-####,2001-2002
026-86-####,2003-2005
026-88-####,2005-2007
026-90-####,2007-2009
026-92-####,2009-2011
027-01-####,1936-1950
027-03-####,1936-1950
027-05-####,1936-1950
027-07-####,1936-1950
027-09-####,1936-1950
027-10-####,1936-1950
027-12-####,1936-1950
027-14-####,1936-1950
027-16-####,1936-1950
027-18-####,1936-1950
027-20-####,1936-1950
027-22-####,1936-1950
027-24-####,1936-1950
027-26-####,1951-1952
027-28-####,1953-1955
027-30-####,1956-1958
027-32-####,1959-1961
027-34-####,1962-unknown
027-36-####,1963-unknown
027-38-####,1964-1965
027-40-####,1966-unknown
027-42-####,1967-1968
027-44-####,1969-unknown
027-46-####,1970-1971
027-48-####,1972-unknown
027-50-####,1973-unknown
027-52-####,1974-1975
027-54-####,1976-unknown
027-56-####,1977-unknown
027-58-####,1978-1979
027-60-####,1980-1981
027-62-####,1982-1983
027-64-####,1984-1985
027-66-####,1986-unknown
027-68-####,1987-unknown
027-70-####,1988-unknown
027-72-####,1989-1992
027-74-####,1992-unknown
027-76-####,1992-1995
027-78-####,1995-unknown
027-80-####,1997-1998
027-82-####,1999-unknown
027-84-####,2001-unknown
027-86-####,2003-2005
027-88-####,2005-2007
027-90-####,2007-2009
027-92-####,2009-2011
028-01-####,1936-1950
028-03-####,1936-1950
028-05-####,1936-1950
028-07-####,1936-1950
028-09-####,1936-1950
028-10-####,1936-1950
028-12-####,1936-1950
028-14-####,1936-1950
028-16-####,1936-1950
028-18-####,1936-1950
028-20-####,1936-1950
028-22-####,1936-1950
028-24-####,1936-1950
028-26-####,1951-1952
028-28-####,1953-1955
028-30-####,1956-1958
028-32-####,1959-1961
028-34-####,1962-unknown
028-36-####,1963-unknown
028-38-####,1964-1965
028-40-####,1966-1967
028-42-####,1968-unknown
028-44-####,1969-unknown
028-46-####,1970-1971
028-48-####,1972-unknown
028-50-####,1973-unknown
028-52-####,1974-1975
028-54-####,1976-unknown
028-56-####,1977-unknown
028-58-####,1978-1979
028-60-####,1980-1981
028-62-####,1982-1983
028-64-####,1984-1985
028-66-####,1986-unknown
028-68-####,1987-1988
028-70-####,1989-1992
028-72-####,1989-1992
028-74-####,1992-unknown
028-76-####,1995-unknown
028-78-####,1995-unknown
028-80-####,1997-1998
028-82-####,1999-unknown
028-84-####,2001-unknown
028-86-####,2003-2005
028-88-####,2005-2007
028-90-####,2007-2009
028-92-####,2009-2011
029-01-####,1936-1950
029-03-####,1936-1950
029-05-####,1936-1950
029-07-####,1936-1950
029-09-####,1936-1950
029-10-####,1936-1950
029-12-####,1936-1950
029-14-####,1936-1950
029-16-####,1936-1950
029-18-####,1936-1950
029-20-####,1936-1950
029-22-####,1936-1950
029-24-####,1936-1950
029-26-####,1951-1952
029-28-####,1953-1955
029-30-####,1956-1958
029-32-####,1959-1961
029-34-####,1962-unknown
029-36-####,1963-unknown
029-38-####,1964-1965
029-40-####,1966-unknown
029-42-####,1967-1968
029-44-####,1969-unknown
029-46-####,1970-unknown
029-48-####,1971-1972
029-50-####,1973-1974
029-52-####,1975-unknown
029-54-####,1976-unknown
029-56-####,1977-1978
029-58-####,1979-unknown
029-60-####,1980-1981
029-62-####,1982-1983
029-64-####,1984-1985
029-66-####,1986-unknown
029-68-####,1987-1988
029-70-####,1989-1992
029-72-####,1989-1992
029-74-####,1992-unknown
029-76-####,1995-unknown
029-78-####,1995-unknown
029-80-####,1997-1998
029-82-####,1999-unknown
029-84-####,2001-unknown
029-86-####,2003-2005
029-88-####,2005-2007
029-90-####,2007-2009
029-92-####,2009-2011
030-01-####,1936-1950
030-03-####,1936-1950
030-05-####,1936-1950
030-07-####,1936-1950
030-09-####,1936-1950
030-10-####,1936-1950
030-12-####,1936-1950
030-14-####,1936-1950
030-16-####,1936-1950
030-18-####,1936-1950
030-20-####,1936-1950
030-22-####,1936-1950
030-24-####,1936-1950
030-26-####,1951-1952
030-28-####,1953-1955
030-30-####,1956-1958
030-32-####,1959-1961
030-34-####,1962-unknown
030-36-####,1963-unknown
030-38-####,1964-1965
030-40-####,1966-unknown
030-42-####,1967-1968
030-44-####,1969-unknown
030-46-####,1970-1971
030-48-####,1972-unknown
030-50-####,1973-1974
030-52-####,1975-unknown
030-54-####,1976-unknown
030-56-####,1977-1978
030-58-####,1979-unknown
030-60-####,1980-1981
030-62-####,1982-1983
030-64-####,1984-1985
030-66-####,1986-1987
030-68-####,1988-unknown
030-70-####,1989-1992
030-72-####,1989-1992
030-74-####,1992-unknown
030-76-####,1995-unknown
030-78-####,1995-unknown
030-80-####,1997-1998
030-82-####,1999-unknown
030-84-####,2001-unknown
030-86-####,2003-2005
030-88-####,2005-2007
030-90-####,2007-2009
030-92-####,2009-2011
031-01-####,1936-1950
031-03-####,1936-1950
031-05-####,1936-1950
031-07-####,1936-1950
031-09-####,1936-1950
031-10-####,1936-1950
031-12-####,1936-1950
031-14-####,1936-1950
031-16-####,1936-1950
031-18-####,1936-1950
031-20-####,1936-1950
031-22-####,1936-1950
031-24-####,1936-1950
031-26-####,1951-1952
031-28-####,1953-1955
031-30-####,1956-1958
031-32-####,1959-1960
031-34-####,1961-1962
031-36-####,1963-unknown
031-38-####,1964-1965
031-40-####,1966-unknown
031-42-####,1967-1968
031-44-####,1969-1970
031-46-####,1971-unknown
031-48-####,1972-unknown
031-50-####,1973-1974
031-52-####,1975-unknown
031-54-####,1976-unknown
031-56-####,1977-1978
031-58-####,1979-unknown
031-60-####,1980-1981
031-62-####,1982-1983
031-64-####,1984-1985
031-66-####,1986-1987
031-68-####,1988-unknown
031-70-####,1989-1992
031-72-####,1989-1992
031-74-####,1992-unknown
031-76-####,1995-unknown
031-78-####,1995-unknown
031-80-####,1997-1998
031-82-####,1999-2000
031-84-####,2001-unknown
031-86-####,2003-2005
031-88-####,2005-2007
031-90-####,2007-2010
031-92-####,2010-2011
032-01-####,1936-1950
032-03-####,1936-1950
032-05-####,1936-1950
032-07-####,1936-1950
032-09-####,1936-1950
032-10-####,1936-1950
032-12-####,1936-1950
032-14-####,1936-1950
032-16-####,1936-1950
032-18-####,1936-1950
032-20-####,1936-1950
032-22-####,1936-1950
032-24-####,1936-1950
032-26-####,1951-1952
032-28-####,1953-1956
032-30-####,1957-1959
032-32-####,1960-1961
032-34-####,1962-unknown
032-36-####,1963-unknown
032-38-####,1964-1965
032-40-####,1966-unknown
032-42-####,1967-1968
032-44-####,1969-1970
032-46-####,1971-unknown
032-48-####,1972-unknown
032-50-####,1973-1974
032-52-####,1975-unknown
032-54-####,1976-unknown
032-56-####,1977-1978
032-58-####,1979-unknown
032-60-####,1980-1981
032-62-####,1982-1983
032-64-####,1984-1985
032-66-####,1986-1987
032-68-####,1988-unknown
032-70-####,1989-1992
032-72-####,1989-1992
032-74-####,1992-unknown
032-76-####,1995-unknown
032-78-####,1995-unknown
032-80-####,1997-1998
032-82-####,1999-2000
032-84-####,2001-2002
032-86-####,2003-2005
032-88-####,2005-2008
032-90-####,2008-2010
032-92-####,2010-2011
033-01-####,1936-1950
033-03-####,1936-1950
033-05-####,1936-1950
033-07-####,1936-1950
033-09-####,1936-1950
033-10-####,1936-1950
033-12-####,1936-1950
033-14-####,1936-1950
033-16-####,1936-1950
033-18-####,1936-1950
033-20-####,1936-1950
033-22-####,1936-1950
033-24-####,1951-unknown
033-26-####,1952-unknown
033-28-####,1953-1956
033-30-####,1957-1959
033-32-####,1960-1961
033-34-####,1962-unknown
033-36-####,1963-unknown
033-38-####,1964-1965
033-40-####,1966-unknown
033-42-####,1967-1968
033-44-####,1969-1970
033-46-####,1971-unknown
033-48-####,1972-unknown
033-50-####,1973-1974
033-52-####,1975-unknown
033-54-####,1976-unknown
033-56-####,1977-1978
033-58-####,1979-unknown
033-60-####,1980-1981
033-62-####,1982-1983
033-64-####,1984-1985
033-66-####,1986-1987
033-68-####,1988-unknown
033-70-####,1989-1992
033-72-####,1989-1992
033-74-####,1992-unknown
033-76-####,1995-unknown
033-78-####,1995-unknown
