SSN Prefix,Years Issued
184-80-####,2002-2005
184-82-####,2005-2007
184-84-####,2007-2010
184-86-####,2010-2011
185-01-####,1936-1950
185-03-####,1936-1950
185-05-####,1936-1950
185-07-####,1936-1950
185-09-####,1936-1950
185-10-####,1936-1950
185-12-####,1936-1950
185-14-####,1936-1950
185-16-####,1936-1950
185-18-####,1936-1950
185-20-####,1936-1950
185-22-####,1936-1950
185-24-####,1936-1950
185-26-####,1951-unknown
185-28-####,1952-1953
185-30-####,1954-1956
185-32-####,1957-1959
185-34-####,1960-1961
185-36-####,1962-unknown
185-38-####,1963-1964
185-40-####,1965-1966
185-42-####,1967-unknown
185-44-####,1968-1969
185-46-####,1970-1971
185-48-####,1972-unknown
185-50-####,1973-unknown
185-52-####,1974-unknown
185-54-####,1975-unknown
185-56-####,1976-unknown
185-58-####,1977-1979
185-60-####,1980-1981
185-62-####,1982-1983
185-64-####,1984-1985
185-66-####,1986-1987
185-68-####,1988-unknown
185-70-####,1989-1992
185-72-####,1989-1992
185-74-####,1993-unknown
185-76-####,1996-1998
185-78-####,1999-unknown
185-80-####,2002-2005
185-82-####,2005-2007
185-84-####,2007-2010
185-86-####,2010-2011
186-01-####,1936-1950
186-03-####,1936-1950
186-05-####,1936-1950
186-07-####,1936-1950
186-09-####,1936-1950
186-10-####,1936-1950
186-12-####,1936-1950
186-14-####,1936-1950
186-16-####,1936-1950
186-18-####,1936-1950
186-20-####,1936-1950
186-22-####,1936-1950
186-24-####,1936-1950
186-26-####,1951-unknown
186-28-####,1952-1953
186-30-####,1954-1956
186-32-####,1957-1959
186-34-####,1960-1961
186-36-####,1962-unknown
186-38-####,1963-1964
186-40-####,1965-1966
186-42-####,1967-unknown
186-44-####,1968-1969
186-46-####,1970-1971
186-48-####,1972-unknown
186-50-####,1973-unknown
186-52-####,1974-unknown
186-54-####,1975-unknown
186-56-####,1976-unknown
186-58-####,1977-1979
186-60-####,1980-1981
186-62-####,1982-1983
186-64-####,1984-1985
186-66-####,1986-1987
186-68-####,1988-unknown
186-70-####,1989-1992
186-72-####,1989-1992
186-74-####,1993-unknown
186-76-####,1996-1998
186-78-####,1999-unknown
186-80-####,2002-2005
186-82-####,2005-2008
186-84-####,2008-2010
186-86-####,2010-2011
187-01-####,1936-1950
187-03-####,1936-1950
187-05-####,1936-1950
187-07-####,1936-1950
187-09-####,1936-1950
187-10-####,1936-1950
187-12-####,1936-1950
187-14-####,1936-1950
187-16-####,1936-1950
187-18-####,1936-1950
187-20-####,1936-1950
187-22-####,1936-1950
187-24-####,1936-1950
187-26-####,1951-unknown
187-28-####,1952-1954
187-30-####,1955-1956
187-32-####,1957-1959
187-34-####,1960-1961
187-36-####,1962-unknown
187-38-####,1963-1964
187-40-####,1965-1966
187-42-####,1967-1968
187-44-####,1969-unknown
187-46-####,1970-1971
187-48-####,1972-unknown
187-50-####,1973-unknown
187-52-####,1974-unknown
187-54-####,1975-unknown
187-56-####,1976-unknown
187-58-####,1977-1979
187-60-####,1980-1981
187-62-####,1982-1983
187-64-####,1984-1985
187-66-####,1986-1987
187-68-####,1988-unknown
187-70-####,1989-1992
187-72-####,1989-1992
187-74-####,1993-unknown
187-76-####,1996-1998
187-78-####,1999-unknown
187-80-####,2002-2005
187-82-####,2005-2008
187-84-####,2008-2010
187-86-####,2010-2011
188-01-####,1936-1950
188-03-####,1936-1950
188-05-####,1936-1950
188-07-####,1936-1950
188-09-####,1936-1950
188-10-####,1936-1950
188-12-####,1936-1950
188-14-####,1936-1950
188-16-####,1936-1950
188-18-####,1936-1950
188-20-####,1936-1950
188-22-####,1936-1950
188-24-####,1936-1950
188-26-####,1951-unknown
188-28-####,1952-1953
188-30-####,1954-1956
188-32-####,1957-1959
188-34-####,1960-1961
188-36-####,1962-unknown
188-38-####,1963-1964
188-40-####,1965-1966
188-42-####,1967-unknown
188-44-####,1968-1969
188-46-####,1970-1971
188-48-####,1972-unknown
188-50-####,1973-unknown
188-52-####,1974-unknown
188-54-####,1975-unknown
188-56-####,1976-unknown
188-58-####,1977-1979
188-60-####,1980-1981
188-62-####,1982-1983
188-64-####,1984-1985
188-66-####,1986-1987
188-68-####,1988-unknown
188-70-####,1989-1992
188-72-####,1989-1992
188-74-####,1993-unknown
188-76-####,1996-1998
188-78-####,1999-unknown
188-80-####,2002-2005
188-82-####,2005-2008
188-84-####,2008-2011
188-86-####,2011-unknown
189-01-####,1936-1950
189-03-####,1936-1950
189-05-####,1936-1950
189-07-####,1936-1950
189-09-####,1936-1950
189-10-####,1936-1950
189-12-####,1936-1950
189-14-####,1936-1950
189-16-####,1936-1950
189-18-####,1936-1950
189-20-####,1936-1950
189-22-####,1936-1950
189-24-####,1936-1950
189-26-####,1936-1950
189-28-####,1951-1954
189-30-####,1955-1956
189-32-####,1957-1959
189-34-####,1960-1961
189-36-####,1962-unknown
189-38-####,1963-1964
189-40-####,1965-1966
189-42-####,1967-unknown
189-44-####,1968-1969
189-46-####,1970-1971
189-48-####,1972-unknown
189-50-####,1973-unknown
189-52-####,1974-unknown
189-54-####,1975-unknown
189-56-####,1976-unknown
189-58-####,1977-1979
189-60-####,1980-1981
189-62-####,1982-1983
189-64-####,1984-1985
189-66-####,1986-1987
189-68-####,1988-unknown
189-70-####,1989-1992
189-72-####,1989-1992
189-74-####,1993-unknown
189-76-####,1996-1998
189-78-####,1999-unknown
189-80-####,2002-2005
189-82-####,2005-2008
189-84-####,2008-2011
189-86-####,2011-unknown
190-01-####,1936-1950
190-03-####,1936-1950
190-05-####,1936-1950
190-07-####,1936-1950
190-09-####,1936-1950
190-10-####,1936-1950
190-12-####,1936-1950
190-14-####,1936-1950
190-16-####,1936-1950
190-18-####,1936-1950
190-20-####,1936-1950
190-22-####,1936-1950
190-24-####,1936-1950
190-26-####,1951-unknown
190-28-####,1952-1954
190-30-####,1955-1956
190-32-####,1957-1959
190-34-####,1960-1962
190-36-####,1963-unknown
190-38-####,1964-unknown
190-40-####,1965-1966
190-42-####,1967-1968
190-44-####,1969-unknown
190-46-####,1970-1971
190-48-####,1972-unknown
190-50-####,1973-1974
190-52-####,1975-unknown
190-54-####,1976-unknown
190-56-####,1977-unknown
190-58-####,1978-1980
190-60-####,1981-1982
190-62-####,1983-1984
190-64-####,1985-unknown
190-66-####,1986-1987
190-68-####,1988-unknown
190-70-####,1989-1992
190-72-####,1989-1992
190-74-####,1993-unknown
190-76-####,1996-1998
190-78-####,1999-unknown
190-80-####,2002-2005
190-82-####,2005-2008
190-84-####,2008-2011
190-86-####,2011-unknown
191-01-####,1936-1950
191-03-####,1936-1950
191-05-####,1936-1950
191-07-####,1936-1950
191-09-####,1936-1950
191-10-####,1936-1950
191-12-####,1936-1950
191-14-####,1936-1950
191-16-####,1936-1950
191-18-####,1936-1950
191-20-####,1936-1950
191-22-####,1936-1950
191-24-####,1936-1950
191-26-####,1951-unknown
191-28-####,1952-1954
191-30-####,1955-1956
191-32-####,1957-1959
191-34-####,1960-1961
191-36-####,1962-1963
191-38-####,1964-unknown
191-40-####,1965-1966
191-42-####,1967-unknown
191-44-####,1968-1969
191-46-####,1970-1971
191-48-####,1972-unknown
191-50-####,1973-unknown
191-52-####,1974-unknown
191-54-####,1975-unknown
191-56-####,1976-unknown
191-58-####,1977-1979
191-60-####,1980-1981
191-62-####,1982-1983
191-64-####,1984-1985
191-66-####,1986-1987
191-68-####,1988-unknown
191-70-####,1989-1992
191-72-####,1989-1992
191-74-####,1993-unknown
191-76-####,1996-1998
191-78-####,1999-unknown
191-80-####,2002-2005
191-82-####,2005-2008
191-84-####,2008-2011
191-86-####,2011-unknown
192-01-####,1936-1950
192-03-####,1936-1950
192-05-####,1936-1950
192-07-####,1936-1950
192-09-####,1936-1950
192-10-####,1936-1950
192-12-####,1936-1950
192-14-####,1936-1950
192-16-####,1936-1950
192-18-####,1936-1950
192-20-####,1936-1950
192-22-####,1936-1950
192-24-####,1936-1950
192-26-####,1951-unknown
192-28-####,1952-1954
192-30-####,1955-1956
192-32-####,1957-1959
192-34-####,1960-1962
192-36-####,1963-unknown
192-38-####,1964-unknown
192-40-####,1965-1966
192-42-####,1967-1968
192-44-####,1969-unknown
192-46-####,1970-1971
192-48-####,1972-unknown
192-50-####,1973-unknown
192-52-####,1974-unknown
192-54-####,1975-unknown
192-56-####,1976-unknown
192-58-####,1977-1979
192-60-####,1980-1981
192-62-####,1982-1983
192-64-####,1984-1986
192-66-####,1987-unknown
192-68-####,1988-unknown
192-70-####,1989-1992
192-72-####,1989-1992
192-74-####,1993-unknown
192-76-####,1996-1998
192-78-####,1999-unknown
192-80-####,2002-2005
192-82-####,2005-2008
192-84-####,2008-2011
192-86-####,2011-unknown
193-01-####,1936-1950
193-03-####,1936-1950
193-05-####,1936-1950
193-07-####,1936-1950
193-09-####,1936-1950
193-10-####,1936-1950
193-12-####,1936-1950
193-14-####,1936-1950
193-16-####,1936-1950
193-18-####,1936-1950
193-20-####,1936-1950
193-22-####,1936-1950
193-24-####,1936-1950
193-26-####,1951-unknown
193-28-####,1952-1954
193-30-####,1955-1956
193-32-####,1957-1959
193-34-####,1960-1962
193-36-####,1963-unknown
193-38-####,1963-1964
193-40-####,1965-1966
193-42-####,1967-1968
193-44-####,1969-unknown
193-46-####,1970-1971
193-48-####,1972-unknown
193-50-####,1973-unknown
193-52-####,1974-unknown
193-54-####,1975-unknown
193-56-####,1976-unknown
193-58-####,1977-1979
193-60-####,1980-1981
193-62-####,1982-1983
193-64-####,1984-1986
193-66-####,1987-unknown
193-68-####,1988-unknown
193-70-####,1989-1992
193-72-####,1989-1992
193-74-####,1994-unknown
193-76-####,1996-1998
193-78-####,1999-unknown
193-80-####,2002-2005
193-82-####,2005-2008
193-84-####,2008-2011
193-86-####,2011-unknown
194-01-####,1936-1950
194-03-####,1936-1950
194-05-####,1936-1950
194-07-####,1936-1950
194-09-####,1936-1950
194-10-####,1936-1950
194-12-####,1936-1950
194-14-####,1936-1950
194-16-####,1936-1950
194-18-####,1936-1950
194-20-####,1936-1950
194-22-####,1936-1950
194-24-####,1936-1950
194-26-####,1951-unknown
194-28-####,1952-1954
194-30-####,1955-1956
194-32-####,1957-1959
194-34-####,1960-1962
194-36-####,1963-unknown
194-38-####,1964-unknown
194-40-####,1965-1966
194-42-####,1967-1968
194-44-####,1969-unknown
194-46-####,1970-1971
194-48-####,1972-unknown
194-50-####,1973-unknown
194-52-####,1974-unknown
194-54-####,1975-unknown
194-56-####,1976-unknown
194-58-####,1977-1979
194-60-####,1980-1981
194-62-####,1982-1983
194-64-####,1984-1986
194-66-####,1987-unknown
194-68-####,1988-unknown
194-70-####,1989-1992
194-72-####,1989-1992
194-74-####,1994-unknown
194-76-####,1996-1998
194-78-####,1999-unknown
194-80-####,2002-2005
194-82-####,2005-2008
194-84-####,2008-2011
194-86-####,2011-unknown
195-01-####,1936-1950
195-03-####,1936-1950
195-05-####,1936-1950
195-07-####,1936-1950
195-09-####,1936-1950
195-10-####,1936-1950
195-12-####,1936-1950
195-14-####,1936-1950
195-16-####,1936-1950
195-18-####,1936-1950
195-20-####,1936-1950
195-22-####,1936-1950
195-24-####,1936-1950
195-26-####,1951-unknown
195-28-####,1952-1954
195-30-####,1955-1956
195-32-####,1957-1959
195-34-####,1960-1962
195-36-####,1963-unknown
195-38-####,1964-unknown
195-40-####,1965-1966
195-42-####,1967-1968
195-44-####,1969-unknown
195-46-####,1970-1971
195-48-####,1972-1973
195-50-####,1974-unknown
195-52-####,1975-unknown
195-54-####,1976-unknown
195-56-####,1977-unknown
195-58-####,1978-1980
195-60-####,1981-1982
195-62-####,1983-1984
195-64-####,1985-1986
195-66-####,1987-unknown
195-68-####,1988-unknown
195-70-####,1989-1992
195-72-####,1989-1992
195-74-####,1994-unknown
195-76-####,1996-1998
195-78-####,1999-unknown
195-80-####,2002-2005
195-82-####,2005-2008
195-84-####,2008-2011
195-86-####,2011-unknown
196-01-####,1936-1950
196-03-####,1936-1950
196-05-####,1936-1950
196-07-####,1936-1950
196-09-####,1936-1950
196-10-####,1936-1950
196-12-####,1936-1950
196-14-####,1936-1950
196-16-####,1936-1950
196-18-####,1936-1950
196-20-####,1936-1950
196-22-####,1936-1950
196-24-####,1936-1950
196-26-####,1951-unknown
196-28-####,1952-1954
196-30-####,1955-1956
196-32-####,1957-1959
196-34-####,1960-1962
196-36-####,1963-unknown
196-38-####,1963-1964
196-40-####,1965-1966
196-42-####,1967-1968
196-44-####,1969-unknown
196-46-####,1970-1971
196-48-####,1972-unknown
196-50-####,1973-unknown
196-52-####,1974-unknown
196-54-####,1975-unknown
196-56-####,1976-unknown
196-58-####,1977-1979
196-60-####,1980-1981
196-62-####,1982-1983
196-64-####,1984-1986
196-66-####,1987-unknown
196-68-####,1988-unknown
196-70-####,1989-1992
196-72-####,1989-1992
196-74-####,1994-unknown
196-76-####,1996-1998
196-78-####,1999-2000
196-80-####,2002-2005
196-82-####,2005-2008
196-84-####,2008-2011
197-01-####,1936-1950
197-03-####,1936-1950
197-05-####,1936-1950
197-07-####,1936-1950
197-09-####,1936-1950
197-10-####,1936-1950
197-12-####,1936-1950
197-14-####,1936-1950
197-16-####,1936-1950
197-18-####,1936-1950
197-20-####,1936-1950
197-22-####,1936-1950
197-24-####,1936-1950
197-26-####,1951-unknown
197-28-####,1952-1954
197-30-####,1955-1957
197-32-####,1958-1959
197-34-####,1960-1962
197-36-####,1963-unknown
197-38-####,1964-1965
197-40-####,1966-unknown
197-42-####,1967-1968
197-44-####,1969-unknown
197-46-####,1970-1971
197-48-####,1972-unknown
197-50-####,1973-unknown
197-52-####,1974-unknown
197-54-####,1975-unknown
197-56-####,1976-unknown
197-58-####,1977-1979
197-60-####,1980-1982
197-62-####,1983-unknown
197-64-####,1984-1986
197-66-####,1987-unknown
197-68-####,1988-unknown
197-70-####,1989-1992
197-72-####,1989-1992
197-74-####,1994-unknown
197-76-####,1997-1998
197-78-####,1999-2000
197-80-####,2002-2005
197-82-####,2005-2008
197-84-####,2008-2011
198-01-####,1936-1950
198-03-####,1936-1950
198-05-####,1936-1950
198-07-####,1936-1950
198-09-####,1936-1950
198-10-####,1936-1950
198-12-####,1936-1950
198-14-####,1936-1950
198-16-####,1936-1950
198-18-####,1936-1950
198-20-####,1936-1950
198-22-####,1936-1950
198-24-####,1936-1950
198-26-####,1951-unknown
198-28-####,1952-1954
198-30-####,1955-1956
198-32-####,1957-1959
198-34-####,1960-1962
198-36-####,1963-unknown
198-38-####,1964-1965
198-40-####,1966-unknown
198-42-####,1967-1968
198-44-####,1969-unknown
198-46-####,1970-1971
198-48-####,1972-unknown
198-50-####,1973-unknown
198-52-####,1974-unknown
198-54-####,1975-unknown
198-56-####,1976-unknown
198-58-####,1977-1979
198-60-####,1980-1982
198-62-####,1983-1984
198-64-####,1985-1986
198-66-####,1987-unknown
198-68-####,1988-unknown
198-70-####,1989-1992
198-72-####,1989-1992
198-74-####,1994-unknown
198-76-####,1997-1998
198-78-####,1999-2000
198-80-####,2002-2005
198-82-####,2005-2008
198-84-####,2008-2011
199-01-####,1936-1950
199-03-####,1936-1950
199-05-####,1936-1950
199-07-####,1936-1950
199-09-####,1936-1950
199-10-####,1936-1950
199-12-####,1936-1950
199-14-####,1936-1950
199-16-####,1936-1950
199-18-####,1936-1950
199-20-####,1936-1950
199-22-####,1936-1950
199-24-####,1936-1950
199-26-####,1951-unknown
199-28-####,1952-1954
199-30-####,1955-1956
199-32-####,1957-1959
199-34-####,1960-1962
199-36-####,1963-unknown
199-38-####,1964-1965
199-40-####,1966-unknown
199-42-####,1967-1968
199-44-####,1969-unknown
199-46-####,1970-1971
199-48-####,1972-unknown
199-50-####,1973-unknown
199-52-####,1974-unknown
199-54-####,1975-unknown
199-56-####,1976-unknown
199-58-####,1977-1979
199-60-####,1980-1982
199-62-####,1983-1984
199-64-####,1985-1986
199-66-####,1987-unknown
199-68-####,1988-unknown
199-70-####,1989-1992
199-72-####,1989-1992
199-74-####,1994-unknown
199-76-####,1997-1998
199-78-####,1999-2002
199-80-####,2003-2005
199-82-####,2005-2008
199-84-####,2008-2011
200-01-####,1936-1950
200-03-####,1936-1950
200-05-####,1936-1950
200-07-####,1936-1950
200-09-####,1936-1950
200-10-####,1936-1950
200-12-####,1936-1950
200-14-####,1936-1950
200-16-####,1936-1950
200-18-####,1936-1950
200-20-####,1936-1950
200-22-####,1936-1950
200-24-####,1936-1950
200-26-####,1951-unknown
200-28-####,1952-1954
200-30-####,1955-1956
200-32-####,1957-1960
200-34-####,1961-1962
200-36-####,1963-unknown
200-38-####,1964-1965
200-40-####,1966-unknown
200-42-####,1967-1968
200-44-####,1969-1970
200-46-####,1971-unknown
200-48-####,1972-unknown
200-50-####,1973-unknown
200-52-####,1974-unknown
200-54-####,1975-unknown
200-56-####,1976-unknown
200-58-####,1977-1979
200-60-####,1980-1982
200-62-####,1983-1984
200-64-####,1985-1986
200-66-####,1987-unknown
200-68-####,1988-unknown
200-70-####,1989-1992
200-72-####,1989-1992
200-74-####,1994-unknown
200-76-####,1997-1998
200-78-####,2000-2002
200-80-####,2003-2005
200-82-####,2005-2008
200-84-####,2008-2011
201-01-####,1936-1950
201-03-####,1936-1950
201-05-####,1936-1950
201-07-####,1936-1950
201-09-####,1936-1950
201-10-####,1936-1950
201-12-####,1936-1950
201-14-####,1936-1950
201-16-####,1936-1950
201-18-####,1936-1950
201-20-####,1936-1950
201-22-####,1936-1950
201-24-####,1936-1950
201-26-####,1951-unknown
201-28-####,1952-1954
201-30-####,1955-1956
201-32-####,1957-1959
201-34-####,1960-1962
201-36-####,1963-unknown
201-38-####,1964-unknown
201-40-####,1965-1966
201-42-####,1967-1968
201-44-####,1969-unknown
201-46-####,1970-1971
201-48-####,1972-unknown
201-50-####,1973-unknown
201-52-####,1974-unknown
201-54-####,1975-unknown
201-56-####,1976-1977
201-58-####,1978-1979
201-60-####,1980-1982
201-62-####,1983-1984
201-64-####,1985-1986
201-66-####,1987-unknown
201-68-####,1988-unknown
201-70-####,1989-1992
201-72-####,1989-1992
201-74-####,1994-unknown
201-76-####,1997-1998
201-78-####,2000-2002
201-80-####,2003-2005
201-82-####,2005-2008
201-84-####,2008-2011
202-01-####,1936-1950
202-03-####,1936-1950
202-05-####,1936-1950
202-07-####,1936-1950
202-09-####,1936-1950
202-10-####,1936-1950
202-12-####,1936-1950
202-14-####,1936-1950
202-16-####,1936-1950
202-18-####,1936-1950
202-20-####,1936-1950
202-22-####,1936-1950
202-24-####,1936-1950
202-26-####,1951-unknown
202-28-####,1952-1954
202-30-####,1955-1957
202-32-####,1958-1960
202-34-####,1961-1962
202-36-####,1963-unknown
202-38-####,1964-1965
202-40-####,1966-unknown
202-42-####,1967-1968
202-44-####,1969-1970
202-46-####,1971-unknown
202-48-####,1972-unknown
202-50-####,1973-unknown
202-52-####,1974-unknown
202-54-####,1975-unknown
202-56-####,1976-1977
202-58-####,1978-1979
202-60-####,1980-1982
202-62-####,1983-1984
202-64-####,1985-1986
202-66-####,1987-unknown
202-68-####,1988-unknown
202-70-####,1989-1992
202-72-####,1989-1992
202-74-####,1994-unknown
202-76-####,1997-1998
202-78-####,2000-2003
202-80-####,2003-2006
202-82-####,2006-2008
202-84-####,2008-2011
203-01-####,1936-1950
203-03-####,1936-1950
203-05-####,1936-1950
203-07-####,1936-1950
203-09-####,1936-1950
203-10-####,1936-1950
203-12-####,1936-1950
203-14-####,1936-1950
203-16-####,1936-1950
203-18-####,1936-1950
203-20-####,1936-1950
203-22-####,1936-1950
203-24-####,1936-1950
203-26-####,1951-unknown
203-28-####,1952-1954
203-30-####,1955-1956
203-32-####,1957-1960
203-34-####,1961-1962
203-36-####,1963-unknown
203-38-####,1964-1965
203-40-####,1966-unknown
203-42-####,1967-1968
203-44-####,1969-1970
203-46-####,1971-unknown
203-48-####,1972-unknown
203-50-####,1973-unknown
203-52-####,1974-unknown
203-54-####,1975-unknown
203-56-####,1976-1977
203-58-####,1978-1980
203-60-####,1981-1982
203-62-####,1983-1984
203-64-####,1985-1986
203-66-####,1987-unknown
203-68-####,1988-unknown
203-70-####,1989-1992
203-72-####,1989-1992
203-74-####,1994-unknown
203-76-####,1997-1998
203-78-####,2000-unknown
203-80-####,2003-2006
203-82-####,2006-2008
203-84-####,2008-2011
204-01-####,1936-1950
204-03-####,1936-1950
204-05-####,1936-1950
204-07-####,1936-1950
204-09-####,1936-1950
204-10-####,1936-1950
204-12-####,1936-1950
204-14-####,1936-1950
204-16-####,1936-1950
204-18-####,1936-1950
204-20-####,1936-1950
204-22-####,1936-1950
204-24-####,1936-1950
204-26-####,1951-1952
204-28-####,1953-1954
204-30-####,1955-1957
204-32-####,1958-1960
204-34-####,1961-1962
204-36-####,1963-unknown
204-38-####,1964-1965
204-40-####,1966-unknown
204-42-####,1967-1968
204-44-####,1969-1970
204-46-####,1971-1972
204-48-####,1973-unknown
204-50-####,1973-unknown
204-52-####,1974-unknown
204-54-####,1975-1976
204-56-####,1977-unknown
204-58-####,1978-1979
204-60-####,1980-1981
204-62-####,1982-1983
204-64-####,1984-1986
204-66-####,1987-unknown
204-68-####,1988-unknown
204-70-####,1989-1992
204-72-####,1989-1992
204-74-####,1994-unknown
204-76-####,1997-1998
204-78-####,2000-unknown
204-80-####,2003-2006
204-82-####,2006-2008
204-84-####,2008-2011
205-01-####,1936-1950
205-03-####,1936-1950
205-05-####,1936-1950
205-07-####,1936-1950
205-09-####,1936-1950
205-10-####,1936-1950
205-12-####,1936-1950
205-14-####,1936-1950
205-16-####,1936-1950
205-18-####,1936-1950
205-20-####,1936-1950
205-22-####,1936-1950
205-24-####,1936-1950
205-26-####,1951-1952
205-28-####,1953-1954
205-30-####,1955-1957
205-32-####,1958-1960
205-34-####,1961-1962
205-36-####,1963-unknown
205-38-####,1964-1965
205-40-####,1966-unknown
205-42-####,1967-1968
205-44-####,1969-1970
205-46-####,1971-1972
205-48-####,1973-unknown
205-50-####,1973-unknown
205-52-####,1974-unknown
205-54-####,1975-1976
205-56-####,1977-unknown
205-58-####,1978-1980
205-60-####,1981-1982
205-62-####,1983-1984
205-64-####,1985-1986
205-66-####,1987-unknown
205-68-####,1988-unknown
205-70-####,1989-1992
205-72-####,1989-1992
205-74-####,1994-unknown
205-76-####,1997-1998
205-78-####,2000-unknown
205-80-####,2003-2006
205-82-####,2006-2009
205-84-####,2009-2011
206-01-####,1936-1950
206-03-####,1936-1950
206-05-####,1936-1950
206-07-####,1936-1950
206-09-####,1936-1950
206-10-####,1936-1950
206-12-####,1936-1950
206-14-####,1936-1950
206-16-####,1936-1950
206-18-####,1936-1950
206-20-####,1936-1950
206-22-####,1936-1950
206-24-####,1936-1950
206-26-####,1951-1952
206-28-####,1953-1954
206-30-####,1955-1957
206-32-####,1958-1960
206-34-####,1961-1962
206-36-####,1963-unknown
206-38-####,1964-1965
206-40-####,1966-unknown
206-42-####,1967-1968
206-44-####,1969-unknown
206-46-####,1970-1972
206-48-####,1973-unknown
206-50-####,1973-unknown
206-52-####,1974-unknown
206-54-####,1975-1976
206-56-####,1977-unknown
206-58-####,1978-1980
206-60-####,1981-1982
206-62-####,1983-1984
206-64-####,1985-1986
206-66-####,1987-unknown
206-68-####,1988-unknown
206-70-####,1989-1992
206-72-####,1989-1992
206-74-####,1994-unknown
206-76-####,1997-1998
206-78-####,2000-unknown
206-80-####,2003-2006
206-82-####,2006-2009
206-84-####,2009-2011
207-01-####,1936-1950
207-03-####,1936-1950
207-05-####,1936-1950
207-07-####,1936-1950
207-09-####,1936-1950
207-10-####,1936-1950
207-12-####,1936-1950
207-14-####,1936-1950
207-16-####,1936-1950
207-18-####,1936-1950
207-20-####,1936-1950
207-22-####,1936-1950
207-24-####,1936-1950
207-26-####,1951-unknown
207-28-####,1952-1954
207-30-####,1955-1957
207-32-####,1958-1960
207-34-####,1961-1962
207-36-####,1963-unknown
207-38-####,1964-1965
207-40-####,1966-unknown
207-42-####,1967-1968
207-44-####,1969-1970
207-46-####,1971-1972
207-48-####,1973-unknown
207-50-####,1973-unknown
207-52-####,1974-unknown
207-54-####,1975-1976
207-56-####,1977-unknown
207-58-####,1978-1980
207-60-####,1981-1982
207-62-####,1983-1984
207-64-####,1985-1986
207-66-####,1987-unknown
207-68-####,1988-unknown
207-70-####,1989-1992
207-72-####,1989-1992
207-74-####,1994-unknown
207-76-####,1997-1998
207-78-####,2000-unknown
207-80-####,2003-2006
207-82-####,2006-2009
207-84-####,2009-2011
208-01-####,1936-1950
208-03-####,1936-1950
208-05-####,1936-1950
208-07-####,1936-1950
208-09-####,1936-1950
208-10-####,1936-1950
208-12-####,1936-1950
208-14-####,1936-1950
208-16-####,1936-1950
208-18-####,1936-1950
208-20-####,1936-1950
208-22-####,1936-1950
208-24-####,1936-1950
208-26-####,1951-1952
208-28-####,1953-1954
208-30-####,1955-1957
208-32-####,1958-1960
208-34-####,1961-1962
208-36-####,1963-unknown
208-38-####,1963-1965
208-40-####,1966-unknown
208-42-####,1967-1968
208-44-####,1969-1970
208-46-####,1971-1972
208-48-####,1973-unknown
208-50-####,1973-unknown
208-52-####,1974-unknown
208-54-####,1975-1976
208-56-####,1977-1978
208-58-####,1979-1980
208-60-####,1981-1982
208-62-####,1983-1984
208-64-####,1985-1986
208-66-####,1987-unknown
208-68-####,1988-unknown
208-70-####,1989-1992
208-72-####,1989-1992
208-74-####,1994-unknown
208-76-####,1997-1998
208-78-####,2000-unknown
208-80-####,2003-2006
208-82-####,2006-2009
208-84-####,2009-2011
209-01-####,1936-1950
209-03-####,1936-1950
209-05-####,1936-1950
209-07-####,1936-1950
209-09-####,1936-1950
209-10-####,1936-1950
209-12-####,1936-1950
209-14-####,1936-1950
209-16-####,1936-1950
209-18-####,1936-1950
209-20-####,1936-1950
209-22-####,1936-1950
209-24-####,1936-1950
209-26-####,1951-1952
209-28-####,1953-1954
209-30-####,1955-1957
209-32-####,1958-1960
209-34-####,1961-1962
209-36-####,1963-unknown
209-38-####,1964-1965
209-40-####,1966-unknown
209-42-####,1967-1968
209-44-####,1969-1970
209-46-####,1971-1972
209-48-####,1973-unknown
209-50-####,1973-unknown
209-52-####,1974-unknown
209-54-####,1975-1976
209-56-####,1977-1978
209-58-####,1979-1980
209-60-####,1981-1982
209-62-####,1983-1984
209-64-####,1985-1986
209-66-####,1987-unknown
209-68-####,1988-unknown
209-70-####,1989-1992
209-72-####,1989-1992
209-74-####,1994-unknown
209-76-####,1997-1998
209-78-####,2000-unknown
209-80-####,2003-2006
209-82-####,2006-2009
209-84-####,2009-2011
210-01-####,1936-1950
210-03-####,1936-1950
210-05-####,1936-1950
210-07-####,1936-1950
210-09-####,1936-1950
210-10-####,1936-1950
210-12-####,1936-1950
210-14-####,1936-1950
210-16-####,1936-1950
210-18-####,1936-1950
210-20-####,1936-1950
210-22-####,1936-1950
210-24-####,1936-1950
210-26-####,1951-1952
210-28-####,1953-1955
210-30-####,1956-1957
210-32-####,1958-1960
210-34-####,1961-1962
210-36-####,1963-unknown
210-38-####,1964-1965
210-40-####,1966-unknown
210-42-####,1967-1968
210-44-####,1969-1970
210-46-####,1971-1972
210-48-####,1973-unknown
210-50-####,1973-unknown
210-52-####,1974-unknown
210-54-####,1975-1976
210-56-####,1977-1978
210-58-####,1979-1980
210-60-####,1981-1982
210-62-####,1983-1984
210-64-####,1985-1986
210-66-####,1987-unknown
210-68-####,1988-unknown
210-70-####,1989-1992
210-72-####,1989-1992
210-74-####,1994-unknown
210-76-####,1997-1998
210-78-####,2000-unknown
210-80-####,2003-2006
210-82-####,2006-2009
210-84-####,2009-2011
211-01-####,1936-1950
211-03-####,1936-1950
211-05-####,1936-1950
211-07-####,1936-1950
211-09-####,1936-1950
211-10-####,1936-1950
211-12-####,1936-1950
