SSN Prefix,Years Issued
256-68-####,1960-1961
256-69-####,1989-1992
256-70-####,1962-unknown
256-71-####,1989-1992
256-72-####,1963-unknown
256-73-####,1989-1992
256-74-####,1963-unknown
256-75-####,1989-1992
256-76-####,1964-unknown
256-77-####,1989-1992
256-78-####,1964-unknown
256-79-####,1989-1992
256-80-####,1965-unknown
256-81-####,1989-1992
256-82-####,1966-unknown
256-83-####,1989-1992
256-84-####,1966-unknown
256-85-####,1993-unknown
256-86-####,1966-unknown
256-87-####,1993-unknown
256-88-####,1966-1967
256-89-####,1994-unknown
256-90-####,1968-unknown
256-91-####,1995-unknown
256-92-####,1969-unknown
256-93-####,1995-unknown
256-94-####,1969-unknown
256-95-####,1996-unknown
256-96-####,1970-unknown
256-97-####,1996-unknown
256-98-####,1971-unknown
256-99-####,1997-unknown
257-01-####,1936-1950
257-02-####,1971-unknown
257-03-####,1936-1950
257-04-####,1972-unknown
257-05-####,1936-1950
257-06-####,1973-unknown
257-07-####,1936-1950
257-08-####,1973-unknown
257-09-####,1936-1950
257-10-####,1936-1950
257-11-####,1973-unknown
257-12-####,1936-1950
257-13-####,1973-unknown
257-14-####,1936-1950
257-15-####,1973-unknown
257-16-####,1936-1950
257-17-####,1974-unknown
257-18-####,1936-1950
257-19-####,1975-unknown
257-20-####,1936-1950
257-21-####,1975-unknown
257-22-####,1936-1950
257-23-####,1976-unknown
257-24-####,1936-1950
257-25-####,1976-unknown
257-26-####,1936-1950
257-27-####,1976-unknown
257-28-####,1936-1950
257-29-####,1977-unknown
257-30-####,1936-1950
257-31-####,1978-unknown
257-32-####,1936-1950
257-33-####,1979-unknown
257-34-####,1936-1950
257-35-####,1980-unknown
257-36-####,1936-1950
257-37-####,1981-unknown
257-38-####,1936-1950
257-39-####,1982-unknown
257-40-####,1936-1950
257-41-####,1982-unknown
257-42-####,1936-1950
257-43-####,1983-unknown
257-44-####,1936-1950
257-45-####,1983-unknown
257-46-####,1936-1950
257-47-####,1984-unknown
257-48-####,1936-1950
257-49-####,1985-unknown
257-50-####,1936-1950
257-51-####,1985-unknown
257-52-####,1951-1952
257-53-####,1986-unknown
257-54-####,1953-unknown
257-55-####,1987-unknown
257-56-####,1954-unknown
257-57-####,1987-unknown
257-58-####,1955-unknown
257-59-####,1987-unknown
257-60-####,1956-unknown
257-61-####,1987-unknown
257-62-####,1957-unknown
257-63-####,1988-unknown
